ANN,trial,N1,N2,P1,P2,Succ.,Cong,Ndist,Ndist,Pdist,Pdist,rt,a1,a2,x_acc
8,4,2,1,8,2,1,C,1,S,6,S,8,0.795092,0.2542,0.202112
8,5,2,1,2,8,1,I,1,S,6,S,18,0.770783,0.634316,0.48892
8,6,1,2,2,8,1,C,1,S,6,S,8,0.228139,0.828249,0.188956
8,7,8,1,2,8,1,I,7,L,6,S,10,0.760576,0.493663,0.375468
8,8,9,2,8,2,1,C,7,L,6,S,7,0.836735,0.175895,0.147177
8,9,9,2,2,8,1,I,7,L,6,S,11,0.776925,0.5186,0.402913
8,10,2,9,2,8,1,C,7,L,6,S,7,0.172765,0.841823,0.145437
8,11,1,2,8,2,1,I,1,S,6,S,16,0.623901,0.76166,0.4752
8,12,8,9,2,8,1,C,1,S,6,S,9,0.30347,0.794325,0.241054
8,13,1,8,2,8,1,C,7,L,6,S,7,0.1545,0.869733,0.134373
8,14,8,1,8,2,1,C,7,L,6,S,7,0.858591,0.162536,0.139552
8,15,2,9,8,2,1,I,7,L,6,S,11,0.513689,0.781471,0.401433
8,16,9,8,2,8,0,I,1,S,6,S,13,0.532615,0.751359,0.400185
9,1,8,9,2,8,1,C,1,S,6,S,9,0.278564,0.831578,0.231648
9,2,9,8,8,2,1,C,1,S,6,S,9,0.791278,0.305621,0.241832
9,3,2,1,8,2,1,C,1,S,6,S,8,0.832959,0.227597,0.189579
9,4,2,9,8,2,1,I,7,L,6,S,11,0.515274,0.783587,0.403762
9,5,1,2,8,2,1,I,1,S,6,S,15,0.61777,0.752092,0.46462
9,6,1,8,2,8,1,C,7,L,6,S,7,0.148205,0.879644,0.130367
9,7,9,2,8,2,1,C,7,L,6,S,7,0.837851,0.174094,0.145865
9,8,9,2,2,8,1,I,7,L,6,S,11,0.777532,0.517028,0.402006
9,9,1,2,2,8,1,C,1,S,6,S,8,0.216437,0.841544,0.182141
9,10,8,9,8,2,0,I,1,S,6,S,11,0.752628,0.456907,0.343881
9,11,1,8,8,2,1,I,7,L,6,S,10,0.476412,0.781811,0.372464
9,12,2,9,2,8,1,C,7,L,6,S,7,0.175219,0.842875,0.147688
9,13,2,1,2,8,1,I,1,S,6,S,16,0.770905,0.620075,0.478019
9,14,8,1,8,2,1,C,7,L,6,S,7,0.870266,0.156921,0.136563
9,15,8,1,2,8,1,I,7,L,6,S,10,0.773368,0.486231,0.376035
9,16,9,8,2,8,0,I,1,S,6,S,10,0.383487,0.765176,0.293435
10,1,9,8,8,2,1,C,1,S,6,S,9,0.816329,0.285121,0.232753
10,2,2,1,2,8,1,I,1,S,6,S,15,0.754391,0.61979,0.467564
10,3,1,2,8,2,1,I,1,S,6,S,17,0.626784,0.770349,0.482842
10,4,2,9,2,8,1,C,7,L,6,S,7,0.175891,0.839959,0.147742
10,5,1,8,8,2,1,I,7,L,6,S,10,0.478863,0.779003,0.373036
10,6,1,2,2,8,1,C,1,S,6,S,8,0.242524,0.811389,0.196781
10,7,8,1,8,2,1,C,7,L,6,S,7,0.874803,0.151904,0.132886
