ANN,trial,N1,N2,P1,P2,Succ.,,Ndist,Ndist,Pdist,Pdist,rt,a1,a2,x_acc
4,37,2,1,0,0,1,,1,S,0,S,15,0.797877,0,0
4,38,7,6,0,0,1,,1,S,0,S,17,0.78908,0,0
4,39,3,7,0,0,1,,4,S,0,S,12,0,0.755974,0
4,40,8,5,0,0,1,,3,S,0,S,14,0.798231,0,0
4,41,9,8,0,0,1,,1,S,0,S,15,0.764312,0.007327,0.0056
4,42,4,7,0,0,1,,3,S,0,S,14,0,0.795916,0
4,43,5,7,0,0,1,,2,S,0,S,15,0,0.790739,0
4,44,4,5,0,0,1,,1,S,0,S,17,0.002578,0.773997,0.001996
4,45,3,1,0,0,1,,2,S,0,S,13,0.782499,0,0
4,46,1,6,0,0,1,,5,S,0,S,11,0,0.773592,0
4,47,8,3,0,0,1,,5,S,0,S,12,0.78621,0,0
4,48,4,1,0,0,1,,3,S,0,S,12,0.777822,0,0
4,49,9,4,0,0,1,,5,S,0,S,12,0.801926,0,0
4,50,5,8,0,0,1,,3,S,0,S,14,0,0.794125,0
4,51,2,5,0,0,1,,3,S,0,S,13,0,0.80137,0
4,52,5,4,0,0,1,,1,S,0,S,16,0.781031,0,0
4,53,3,8,0,0,1,,5,S,0,S,12,0,0.780903,0
4,54,8,4,0,0,1,,4,S,0,S,12,0.753455,0,0
4,55,1,8,0,0,1,,7,L,0,S,11,0,0.804344,0
4,56,6,3,0,0,1,,3,S,0,S,13,0.766767,0,0
4,57,9,6,0,0,1,,3,S,0,S,13,0.768278,0,0
4,58,7,2,0,0,1,,5,S,0,S,12,0.802615,0,0
4,59,1,3,0,0,1,,2,S,0,S,13,0,0.782706,0
4,60,9,7,0,0,1,,2,S,0,S,14,0.781863,0,0
4,61,9,3,0,0,1,,6,S,0,S,11,0.769025,0,0
4,62,4,9,0,0,1,,5,S,0,S,12,0.001955,0.750942,0.001468
4,63,3,9,0,0,1,,6,S,0,S,12,0,0.796536,0
4,64,1,9,0,0,1,,8,L,0,S,10,0,0.752888,0
4,65,2,3,0,0,1,,1,S,0,S,16,0,0.779185,0
4,66,6,5,0,0,1,,1,S,0,S,18,0.767009,0.012424,0.009529
4,67,2,7,0,0,1,,5,S,0,S,12,0,0.803533,0
4,68,6,9,0,0,1,,3,S,0,S,14,0,0.788198,0
4,69,8,1,0,0,1,,7,L,0,S,11,0.801978,0,0
4,70,2,6,0,0,1,,4,S,0,S,12,0,0.776206,0
4,71,1,7,0,0,1,,6,S,0,S,11,0,0.793056,0
4,72,6,4,0,0,1,,2,S,0,S,14,0.755026,0.010787,0.008144
5,1,6,7,0,0,1,,1,S,0,S,17,0.004601,0.769469,0.00354
5,2,3,4,0,0,1,,1,S,0,S,16,0.008957,0.763196,0.006836
5,3,4,8,0,0,1,,4,S,0,S,13,0,0.794756,0
5,4,9,2,0,0,1,,7,L,0,S,11,0.777049,0,0
5,5,9,5,0,0,1,,4,S,0,S,13,0.77043,0,0
5,6,5,2,0,0,1,,3,S,0,S,13,0.783547,0,0
5,7,4,1,0,0,1,,3,S,0,S,12,0.777738,0,0
5,8,6,4,0,0,1,,2,S,0,S,14,0.759223,0.003999,0.003036
5,9,1,7,0,0,1,,6,S,0,S,11,0,0.792307,0
5,10,1,4,0,0,1,,3,S,0,S,12,0,0.77159,0
5,11,7,4,0,0,1,,3,S,0,S,13,0.760683,0.001213,0.000923
