ANN,trial,N1,N2,P1,P2,Succ.,,Ndist,Ndist,Pdist,Pdist,rt,a1,a2,x_acc
23,37,6,5,0,0,1,,1,S,0,S,17,0.758318,0.028846,0.021875
23,38,8,6,0,0,1,,2,S,0,S,14,0.786039,0.001166,0.000916
23,39,8,3,0,0,1,,5,S,0,S,12,0.795575,0,0
23,40,3,4,0,0,1,,1,S,0,S,16,0,0.788274,0
23,41,7,1,0,0,1,,6,S,0,S,11,0.809949,0,0
23,42,1,6,0,0,1,,5,S,0,S,11,0,0.783929,0
23,43,9,7,0,0,1,,2,S,0,S,16,0.758841,0.023371,0.017735
23,44,3,1,0,0,1,,2,S,0,S,13,0.795309,0,0
23,45,4,8,0,0,1,,4,S,0,S,12,0.015714,0.75153,0.01181
23,46,2,6,0,0,1,,4,S,0,S,12,0,0.782945,0
23,47,7,5,0,0,1,,2,S,0,S,14,0.751721,0.027258,0.02049
23,48,2,8,0,0,1,,6,S,0,S,11,0,0.779543,0
23,49,9,4,0,0,1,,5,S,0,S,12,0.76655,0.001481,0.001135
23,50,4,7,0,0,1,,3,S,0,S,13,0.005521,0.770717,0.004255
23,51,8,1,0,0,1,,7,L,0,S,10,0.762261,0,0
23,52,8,7,0,0,1,,1,S,0,S,17,0.769918,0.018133,0.013961
23,53,4,3,0,0,1,,1,S,0,S,16,0.762076,0.025116,0.019141
23,54,1,7,0,0,1,,6,S,0,S,11,0,0.807267,0
23,55,1,4,0,0,1,,3,S,0,S,12,0,0.792155,0
23,56,9,1,0,0,1,,8,L,0,S,10,0.764675,0,0
23,57,2,1,0,0,1,,1,S,0,S,14,0.759992,0.018179,0.013816
23,58,4,6,0,0,1,,2,S,0,S,15,0.00774,0.782051,0.006053
23,59,2,7,0,0,1,,5,S,0,S,11,0,0.759696,0
23,60,4,2,0,0,1,,2,S,0,S,13,0.777869,0.002502,0.001946
23,61,4,1,0,0,1,,3,S,0,S,12,0.800545,0,0
23,62,5,8,0,0,1,,3,S,0,S,13,0.012628,0.760982,0.00961
23,63,3,8,0,0,1,,5,S,0,S,12,0,0.799346,0
23,64,7,2,0,0,1,,5,S,0,S,11,0.766479,0,0
23,65,5,9,0,0,1,,4,S,0,S,12,0.004528,0.763623,0.003458
23,66,6,4,0,0,1,,2,S,0,S,14,0.754962,0.020449,0.015438
23,67,6,9,0,0,1,,3,S,0,S,13,0.00035,0.778715,0.000273
23,68,9,2,0,0,1,,7,L,0,S,11,0.791381,0,0
23,69,9,5,0,0,1,,4,S,0,S,13,0.774687,0.003523,0.00273
23,70,4,5,0,0,1,,1,S,0,S,16,0.021816,0.766346,0.016719
23,71,9,3,0,0,1,,6,S,0,S,12,0.800714,0,0
23,72,1,3,0,0,1,,2,S,0,S,12,0.002062,0.767396,0.001582
24,1,8,4,0,0,1,,4,S,0,S,12,0.76252,0.007737,0.0059
24,2,5,3,0,0,1,,2,S,0,S,14,0.755594,0.021884,0.016536
24,3,6,2,0,0,1,,4,S,0,S,12,0.799803,0,0
24,4,3,2,0,0,1,,1,S,0,S,15,0.785126,0.000253,0.000199
24,5,1,6,0,0,1,,5,S,0,S,11,0,0.789485,0
24,6,6,9,0,0,1,,3,S,0,S,13,0.025127,0.751795,0.018891
24,7,4,3,0,0,1,,1,S,0,S,16,0.783811,0.004624,0.003624
24,8,9,7,0,0,1,,2,S,0,S,15,0.780972,0.010641,0.00831
24,9,4,5,0,0,1,,1,S,0,S,16,0.012902,0.775435,0.010005
24,10,4,1,0,0,1,,3,S,0,S,12,0.800214,0,0
24,11,8,3,0,0,1,,5,S,0,S,12,0.790825,0,0
24,12,2,7,0,0,1,,5,S,0,S,11,0.002984,0.758998,0.002265
24,13,2,4,0,0,1,,2,S,0,S,14,0,0.796422,0
24,14,3,7,0,0,1,,4,S,0,S,12,0.000783,0.770647,0.000604
24,15,8,9,0,0,1,,1,S,0,S,17,0.026663,0.768738,0.020497
24,16,8,7,0,0,1,,1,S,0,S,17,0.780264,0.015733,0.012276
24,17,3,8,0,0,1,,5,S,0,S,11,0.006364,0.752746,0.00479
24,18,9,4,0,0,1,,5,S,0,S,12,0.78803,0,0
24,19,3,9,0,0,1,,6,S,0,S,11,0.000515,0.762304,0.000393
24,20,6,3,0,0,1,,3,S,0,S,13,0.776198,0.002807,0.002179
24,21,6,7,0,0,1,,1,S,0,S,17,0.007058,0.790285,0.005578
24,22,5,7,0,0,1,,2,S,0,S,14,0.01579,0.767263,0.012115
24,23,4,9,0,0,1,,5,S,0,S,12,0,0.774665,0
24,24,7,1,0,0,1,,6,S,0,S,10,0.754885,0,0
24,25,4,7,0,0,1,,3,S,0,S,13,0.018564,0.755298,0.014021
24,26,7,3,0,0,1,,4,S,0,S,12,0.783799,0,0
24,27,3,1,0,0,1,,2,S,0,S,13,0.798239,0,0
24,28,6,5,0,0,1,,1,S,0,S,18,0.769559,0.023659,0.018207
24,29,1,4,0,0,1,,3,S,0,S,12,0,0.789246,0
24,30,4,2,0,0,1,,2,S,0,S,13,0.784643,0,0
24,31,5,8,0,0,1,,3,S,0,S,13,0,0.792128,0
24,32,9,2,0,0,1,,7,L,0,S,11,0.800507,0,0
24,33,6,1,0,0,1,,5,S,0,S,11,0.789733,0,0
24,34,3,4,0,0,1,,1,S,0,S,16,0.023969,0.757938,0.018167
24,35,6,4,0,0,1,,2,S,0,S,14,0.780712,0.003947,0.003081
24,36,9,6,0,0,1,,3,S,0,S,14,0.791208,0,0
24,37,7,4,0,0,1,,3,S,0,S,12,0.75448,0.011698,0.008826
24,38,8,6,0,0,1,,2,S,0,S,15,0.785356,0.004631,0.003637
24,39,1,7,0,0,1,,6,S,0,S,11,0,0.80895,0
24,40,1,3,0,0,1,,2,S,0,S,12,0.00577,0.761005,0.004391
24,41,7,8,0,0,1,,1,S,0,S,18,0.033418,0.757138,0.025302
24,42,7,5,0,0,1,,2,S,0,S,14,0.779126,0.005217,0.004065
24,43,6,8,0,0,1,,2,S,0,S,14,0.004977,0.783251,0.003898
