ANN,trial,N1,N2,P1,P2,Succ.,Cong,Ndist,Ndist,Pdist,Pdist,rt,a1,a2,x_acc
2,43,9,8,8,9,1,I,1,S,1,S,13,0.783243,0.422277,0.330745
2,44,1,8,8,2,1,I,7,L,6,S,13,0.532953,0.75485,0.4023
2,45,1,9,8,9,1,C,8,L,1,S,10,0.342145,0.805719,0.275672
2,46,1,8,8,1,1,I,7,L,7,L,15,0.598193,0.76187,0.455745
2,47,8,2,2,1,1,C,6,S,1,S,9,0.769522,0.326,0.250864
2,48,8,9,1,9,1,C,1,S,8,L,11,0.390354,0.782748,0.305549
2,49,8,2,8,9,1,I,6,S,1,S,11,0.810631,0.367012,0.297512
2,50,2,1,2,9,0,I,1,S,7,L,14,0.491757,0.760752,0.374105
2,51,8,2,9,1,1,C,6,S,8,L,9,0.832649,0.280843,0.233844
2,52,2,8,8,9,1,C,6,S,1,S,11,0.408846,0.750685,0.306915
2,53,8,9,2,1,0,I,1,S,1,S,13,0.781745,0.437896,0.342323
2,54,1,8,1,8,1,C,7,L,7,L,9,0.296555,0.809538,0.240072
2,55,8,2,1,8,1,I,6,S,7,L,14,0.753894,0.579671,0.437011
2,56,9,8,9,8,1,C,1,S,1,S,14,0.788759,0.449878,0.354845
2,57,1,8,2,9,1,C,7,L,7,L,9,0.318894,0.778626,0.248299
2,58,2,9,1,2,1,C,7,L,1,S,10,0.329957,0.811311,0.267698
2,59,1,9,8,2,1,I,8,L,6,S,12,0.484706,0.780295,0.378213
2,60,1,2,1,8,1,C,1,S,7,L,10,0.328337,0.812836,0.266884
2,61,9,8,9,2,1,C,1,S,7,L,10,0.761451,0.366391,0.278988
2,62,9,2,1,8,1,I,7,L,7,L,15,0.773933,0.581795,0.450271
2,63,9,1,1,8,1,I,8,L,7,L,14,0.772536,0.562703,0.434708
2,64,2,1,1,8,0,I,1,S,7,L,12,0.451059,0.755366,0.340715
2,65,9,2,2,1,1,C,7,L,1,S,9,0.764242,0.328624,0.251148
2,66,1,8,2,1,1,I,7,L,1,S,13,0.527606,0.760888,0.40145
2,67,8,9,9,1,0,I,1,S,8,L,11,0.778589,0.401628,0.312703
2,68,2,8,2,1,1,I,6,S,1,S,16,0.582216,0.772146,0.449555
2,69,2,9,1,8,1,C,7,L,7,L,9,0.289521,0.820138,0.237447
2,70,9,1,1,2,1,I,8,L,1,S,11,0.771198,0.416701,0.321358
2,71,2,8,2,9,1,C,6,S,7,L,10,0.324041,0.818505,0.265229
2,72,1,9,2,9,1,C,8,L,7,L,9,0.283106,0.827894,0.234382
2,73,8,1,1,8,1,I,7,L,7,L,14,0.778858,0.558916,0.435316
2,74,8,1,2,1,1,C,7,L,1,S,9,0.790514,0.308909,0.244197
2,75,8,9,8,1,0,I,1,S,7,L,11,0.778688,0.400126,0.311573
2,76,1,2,1,9,1,C,1,S,8,L,10,0.330794,0.809877,0.267902
2,77,1,2,2,1,1,I,1,S,1,S,18,0.614832,0.760736,0.467725
2,78,1,8,9,1,1,I,7,L,8,L,15,0.598776,0.762688,0.45668
2,79,2,8,1,9,1,C,6,S,8,L,9,0.337709,0.756869,0.255601
2,80,2,9,9,1,1,I,7,L,8,L,15,0.589273,0.775579,0.457028
2,81,1,8,2,8,1,C,7,L,6,S,9,0.316053,0.781979,0.247147
2,82,9,2,2,8,1,I,7,L,6,S,14,0.771438,0.551401,0.425372
2,83,2,1,9,1,1,C,1,S,8,L,10,0.773426,0.363498,0.281139
2,84,8,2,9,2,1,C,6,S,7,L,9,0.771891,0.323768,0.249914
2,85,1,8,9,8,1,I,7,L,1,S,10,0.368596,0.766477,0.28252
2,86,2,1,8,2,1,C,1,S,6,S,11,0.771138,0.385741,0.29746
2,87,9,2,9,8,1,C,7,L,1,S,11,0.784666,0.39292,0.308311
2,88,8,9,2,9,1,C,1,S,7,L,12,0.393037,0.803303,0.315728
2,89,9,8,1,2,1,I,1,S,1,S,16,0.774395,0.538455,0.416976
2,90,2,1,9,2,1,C,1,S,7,L,11,0.768895,0.389094,0.299172
2,91,9,2,1,9,1,I,7,L,8,L,15,0.776291,0.579171,0.449605
2,92,2,1,1,2,1,I,1,S,1,S,22,0.758198,0.62414,0.473222
2,93,2,9,1,9,1,C,7,L,8,L,9,0.291784,0.817454,0.23852
2,94,8,1,9,2,1,C,7,L,7,L,9,0.792883,0.306677,0.243159
2,95,9,1,9,2,1,C,8,L,7,L,9,0.787926,0.309034,0.243496
2,96,2,9,9,8,1,I,7,L,1,S,10,0.36046,0.778683,0.280684
2,97,1,9,2,8,1,C,8,L,6,S,9,0.280266,0.831247,0.23297
2,98,1,9,9,1,1,I,8,L,8,L,13,0.558698,0.762878,0.426218
2,99,1,2,8,9,1,C,1,S,1,S,12,0.422981,0.755747,0.319667
2,100,9,1,1,9,1,I,8,L,8,L,14,0.77501,0.559885,0.433916
2,101,2,9,2,1,1,I,7,L,1,S,13,0.51792,0.774632,0.401197
2,102,9,1,2,1,1,C,8,L,1,S,9,0.785557,0.311266,0.244517
2,103,2,9,2,9,1,C,7,L,7,L,9,0.31186,0.789226,0.246128
2,104,9,1,8,9,1,I,8,L,1,S,10,0.762548,0.373246,0.284618
2,105,1,2,8,2,1,I,1,S,6,S,18,0.617642,0.75661,0.467314
2,106,8,9,2,8,1,C,1,S,6,S,11,0.411622,0.752451,0.309725
2,107,8,1,1,9,1,I,7,L,8,L,13,0.752063,0.555216,0.417558
2,108,9,1,2,8,1,I,8,L,6,S,13,0.768219,0.528065,0.405669
