ANN,trial,N1,N2,P1,P2,Succ.,,Ndist,Ndist,Pdist,Pdist,rt,a1,a2,x_acc
24,30,2,7,0,0,1,,5,S,0,S,14,0.00232,0.793738,0.001841
24,31,1,8,0,0,1,,7,L,0,S,13,0,0.803014,0
24,32,8,5,0,0,1,,3,S,0,S,14,0.7518,0.034132,0.02566
24,33,8,1,0,0,1,,7,L,0,S,12,0.753427,0.01998,0.015053
24,34,8,9,0,0,1,,1,S,0,S,26,0.036914,0.76666,0.0283
24,35,9,4,0,0,1,,5,S,0,S,14,0.778299,0.015304,0.011911
24,36,6,2,0,0,1,,4,S,0,S,15,0.787865,0.008306,0.006544
24,37,4,1,0,0,1,,3,S,0,S,16,0.796637,0.00252,0.002007
24,38,7,6,0,0,1,,1,S,0,S,17,0.783022,0.01547,0.012113
24,39,7,2,0,0,1,,5,S,0,S,14,0.789812,0.000653,0.000516
24,40,3,6,0,0,1,,3,S,0,S,18,0.014366,0.78936,0.01134
24,41,7,5,0,0,1,,2,S,0,S,16,0.782429,0.015832,0.012388
24,42,1,6,0,0,1,,5,S,0,S,14,0,0.797298,0
24,43,4,7,0,0,1,,3,S,0,S,15,0.023398,0.768352,0.017978
24,44,8,7,0,0,1,,1,S,0,S,16,0.761064,0.034554,0.026297
24,45,5,4,0,0,1,,1,S,0,S,16,0.787261,0.011216,0.00883
24,46,1,5,0,0,1,,4,S,0,S,14,0.006906,0.784376,0.005417
24,47,5,9,0,0,1,,4,S,0,S,15,0.01296,0.780671,0.010117
24,48,4,6,0,0,1,,2,S,0,S,17,0.010778,0.787546,0.008489
24,49,8,6,0,0,1,,2,S,0,S,15,0.773135,0.019684,0.015218
24,50,1,2,0,0,1,,1,S,0,S,17,0.004252,0.794218,0.003377
24,51,4,3,0,0,1,,1,S,0,S,20,0.794786,0.008012,0.006368
24,52,5,6,0,0,1,,1,S,0,S,27,0.037515,0.762272,0.028597
24,53,9,6,0,0,1,,3,S,0,S,17,0.781518,0.020355,0.015907
24,54,4,9,0,0,1,,5,S,0,S,14,0,0.795312,0
24,55,6,3,0,0,1,,3,S,0,S,15,0.767148,0.025295,0.019405
24,56,3,1,0,0,1,,2,S,0,S,15,0.785614,0.011635,0.00914
24,57,6,5,0,0,1,,1,S,0,S,19,0.758458,0.042937,0.032566
24,58,6,9,0,0,1,,3,S,0,S,15,0.021148,0.774069,0.01637
24,59,5,7,0,0,1,,2,S,0,S,18,0.027567,0.772626,0.021299
24,60,5,8,0,0,1,,3,S,0,S,16,0.011467,0.785571,0.009008
24,61,2,1,0,0,1,,1,S,0,S,19,0.781106,0.022189,0.017332
24,62,1,9,0,0,1,,8,L,0,S,12,0.010675,0.763348,0.008148
24,63,2,5,0,0,1,,3,S,0,S,15,0.017563,0.778303,0.013669
24,64,9,1,0,0,1,,8,L,0,S,13,0.78274,0.006335,0.004959
24,65,6,7,0,0,1,,1,S,0,S,19,0.021273,0.786358,0.016728
24,66,1,3,0,0,1,,2,S,0,S,16,0.012938,0.781808,0.010115
24,67,2,8,0,0,1,,6,S,0,S,13,0.01158,0.772833,0.008949
24,68,4,8,0,0,1,,4,S,0,S,14,0.017903,0.768007,0.01375
24,69,3,5,0,0,1,,2,S,0,S,19,0.043061,0.757503,0.032619
24,70,2,3,0,0,1,,1,S,0,S,19,0.024323,0.776647,0.01889
24,71,6,4,0,0,1,,2,S,0,S,15,0.762993,0.0304,0.023195
24,72,3,7,0,0,1,,4,S,0,S,16,0.009343,0.794172,0.00742
