ANN,trial,N1,N2,P1,P2,Succ.,,Ndist,Ndist,Pdist,Pdist,rt,a1,a2,x_acc,,Size
14,55,3,6,0,0,1,,3,S,0,S,15,0.015665,0.765411,0.01199,,0
14,56,9,6,0,0,1,,3,S,0,S,18,0.765014,0.023239,0.017779,,0
14,57,3,1,0,0,1,,2,S,0,S,19,0.755963,0.02924,0.022104,,0
14,58,6,8,0,0,1,,2,S,0,S,17,0.004481,0.782966,0.003509,,0
14,59,7,2,0,0,1,,5,S,0,S,13,0.765412,0.00427,0.003269,,0
14,60,3,9,0,0,1,,6,S,0,S,13,0.009648,0.760407,0.007337,,0
14,61,7,8,0,0,1,,1,S,0,S,18,0,0.790454,0,,0
14,62,1,4,0,0,1,,3,S,0,S,15,0.010057,0.76705,0.007715,,0
14,63,2,4,0,0,1,,2,S,0,S,18,0.006544,0.780574,0.005108,,0
14,64,3,8,0,0,1,,5,S,0,S,13,0,0.785672,0,,0
14,65,3,2,0,0,1,,1,S,0,S,20,0.762922,0.024079,0.018371,,0
14,66,9,1,0,0,1,,8,L,0,S,14,0.787959,0,0,,0
14,67,4,1,0,0,1,,3,S,0,S,15,0.78047,0.003346,0.002611,,0
14,68,4,6,0,0,1,,2,S,0,S,21,0.01834,0.775584,0.014225,,0
14,69,1,2,0,0,1,,1,S,0,S,21,0,0.79209,0,,S
14,70,8,3,0,0,1,,5,S,0,S,18,0.754034,0.028602,0.021567,,0
14,71,9,2,0,0,1,,7,L,0,S,14,0.781603,0,0,,0
14,72,1,6,0,0,1,,5,S,0,S,14,0.011024,0.764378,0.008427,,0
15,1,7,9,0,0,1,,2,S,0,S,21,0.033012,0.754407,0.024905,,0
15,2,8,4,0,0,1,,4,S,0,S,19,0.763412,0.02278,0.01739,,0
15,3,3,2,0,0,1,,1,S,0,S,23,0.757742,0.027305,0.02069,,0
15,4,2,4,0,0,1,,2,S,0,S,17,0.00177,0.784037,0.001388,,0
15,5,2,7,0,0,1,,5,S,0,S,13,0.014697,0.752043,0.011052,,0
15,6,6,5,0,0,1,,1,S,0,S,16,0.792907,0,0,,0
15,7,2,5,0,0,1,,3,S,0,S,18,0.0074,0.780828,0.005778,,0
15,8,1,3,0,0,1,,2,S,0,S,18,0.015493,0.776206,0.012026,,0
15,9,6,7,0,0,1,,1,S,0,S,17,0.014021,0.772732,0.010835,,0
15,10,7,8,0,0,1,,1,S,0,S,19,0.029731,0.754453,0.022431,,0
15,11,9,4,0,0,1,,5,S,0,S,14,0.756751,0.015522,0.011746,,0
15,12,1,5,0,0,1,,4,S,0,S,17,0.017878,0.768951,0.013748,,0
15,13,7,6,0,0,1,,1,S,0,S,17,0.789794,0.002086,0.001647,,0
15,14,4,8,0,0,1,,4,S,0,S,14,0.014844,0.758011,0.011252,,0
15,15,1,4,0,0,1,,3,S,0,S,16,0.018536,0.763405,0.014151,,0
15,16,3,4,0,0,1,,1,S,0,S,19,0.007765,0.780478,0.00606,,0
15,17,6,3,0,0,1,,3,S,0,S,15,0.770584,0.01271,0.009794,,0
15,18,6,2,0,0,1,,4,S,0,S,15,0.775312,0.005094,0.003949,,0
15,19,9,1,0,0,1,,8,L,0,S,13,0.79915,0,0,,0
15,20,9,5,0,0,1,,4,S,0,S,14,0.779652,0,0,,0
15,21,8,9,0,0,1,,1,S,0,S,16,0.019642,0.763047,0.014988,,L
15,22,3,1,0,0,1,,2,S,0,S,16,0.788129,0,0,,0
15,23,1,9,0,0,1,,8,L,0,S,14,0,0.7979,0,,0
15,24,7,4,0,0,1,,3,S,0,S,16,0.786351,0,0,,0
15,25,6,1,0,0,1,,5,S,0,S,13,0.755676,0.012434,0.009396,,0
15,26,1,8,0,0,1,,7,L,0,S,13,0.014518,0.75376,0.010943,,0
15,27,4,6,0,0,1,,2,S,0,S,17,0.026485,0.758349,0.020085,,0
15,28,7,2,0,0,1,,5,S,0,S,15,0.79695,0,0,,0
15,29,5,7,0,0,1,,2,S,0,S,15,0.001868,0.781494,0.00146,,0
15,30,9,7,0,0,1,,2,S,0,S,22,0.785495,0.007245,0.005691,,0
15,31,4,7,0,0,1,,3,S,0,S,14,0.006061,0.770884,0.004673,,0
15,32,4,2,0,0,1,,2,S,0,S,21,0.780152,0.009068,0.007074,,0
15,33,5,2,0,0,1,,3,S,0,S,17,0.760713,0.020891,0.015892,,0
15,34,7,1,0,0,1,,6,S,0,S,13,0.768619,0.002378,0.001828,,0
15,35,8,5,0,0,1,,3,S,0,S,17,0.752393,0.030293,0.022793,,0
15,36,2,9,0,0,1,,7,L,0,S,14,0,0.785285,0,,0
15,37,3,9,0,0,1,,6,S,0,S,14,0.016925,0.756455,0.012803,,0
15,38,4,9,0,0,1,,5,S,0,S,15,0,0.796237,0,,0
15,39,8,7,0,0,0,,1,S,0,S,15,0.022668,0.755195,0.017119,,0
15,40,2,8,0,0,1,,6,S,0,S,14,0,0.793307,0,,0
15,41,8,2,0,0,1,,6,S,0,S,16,0.759227,0.020257,0.01538,,0
15,42,3,7,0,0,1,,4,S,0,S,14,0,0.779165,0,,0
15,43,3,8,0,0,1,,5,S,0,S,14,0.007454,0.767049,0.005717,,0
15,44,5,9,0,0,1,,4,S,0,S,16,0,0.796636,0,,0
15,45,2,1,0,0,1,,1,S,0,S,17,0.771042,0.011862,0.009146,,S
15,46,5,8,0,0,1,,3,S,0,S,15,0.013513,0.765077,0.010338,,0
15,47,1,6,0,0,1,,5,S,0,S,15,0.015345,0.767807,0.011782,,0
15,48,9,2,0,0,1,,7,L,0,S,14,0.795514,0,0,,0
15,49,2,3,0,0,1,,1,S,0,S,19,0.013611,0.776762,0.010573,,0
15,50,8,3,0,0,1,,5,S,0,S,17,0.794643,0,0,,0
15,51,3,5,0,0,1,,2,S,0,S,22,0.001627,0.792551,0.00129,,0
15,52,8,6,0,0,1,,2,S,0,S,26,0.784756,0.012225,0.009594,,0
15,53,7,5,0,0,1,,2,S,0,S,15,0.772235,0.009501,0.007337,,0
15,54,9,6,0,0,1,,3,S,0,S,15,0.783543,0.001352,0.00106,,0
15,55,6,8,0,0,1,,2,S,0,S,18,0.003507,0.786291,0.002758,,0
15,56,4,1,0,0,1,,3,S,0,S,15,0.756826,0.019243,0.014564,,0
15,57,9,8,0,0,1,,1,S,0,S,20,0.772002,0.015648,0.01208,,L
15,58,9,3,0,0,1,,6,S,0,S,14,0.795398,0,0,,0
15,59,1,7,0,0,1,,6,S,0,S,13,0.008052,0.763664,0.006149,,0
15,60,8,1,0,0,1,,7,L,0,S,14,0.774016,0.00308,0.002384,,0
15,61,5,3,0,0,1,,2,S,0,S,18,0.787472,0.005457,0.004297,,0
15,62,5,1,0,0,1,,4,S,0,S,14,0.753857,0.018301,0.013796,,0
15,63,3,6,0,0,1,,3,S,0,S,17,0.00593,0.78358,0.004647,,0
15,64,6,4,0,0,1,,2,S,0,S,16,0.751308,0.027481,0.020647,,0
15,65,6,9,0,0,1,,3,S,0,S,19,0.005876,0.786675,0.004622,,0
15,66,5,4,0,0,1,,1,S,0,S,23,0.787893,0.005147,0.004055,,0
15,67,4,5,0,0,1,,1,S,0,S,25,0.025517,0.764745,0.019514,,0
15,68,7,3,0,0,1,,4,S,0,S,15,0.794252,0,0,,0
15,69,1,2,0,0,1,,1,S,0,S,19,0.023311,0.762446,0.017774,,S
15,70,2,6,0,0,1,,4,S,0,S,16,0,0.796078,0,,0
15,71,4,3,0,0,1,,1,S,0,S,23,0.766042,0.025891,0.019833,,0
15,72,5,6,0,0,1,,1,S,0,S,21,0.032091,0.757787,0.024318,,0
16,1,7,6,0,0,1,,1,S,0,S,23,0.762918,0.022503,0.017168,,0
16,2,4,3,0,0,1,,1,S,0,S,18,0.77167,0.016944,0.013075,,0
16,3,4,1,0,0,1,,3,S,0,S,14,0.762082,0.013268,0.010111,,0
16,4,1,2,0,0,1,,1,S,0,S,15,0.005075,0.772113,0.003919,,S
16,5,3,6,0,0,1,,3,S,0,S,17,0,0.788282,0,,0
16,6,3,9,0,0,1,,6,S,0,S,15,0.010253,0.765676,0.007851,,0
16,7,5,7,0,0,1,,2,S,0,S,16,0.006647,0.778507,0.005175,,0
16,8,6,7,0,0,1,,1,S,0,S,18,0.022864,0.758916,0.017352,,0
16,9,8,2,0,0,1,,6,S,0,S,15,0.789142,0,0,,0
16,10,9,1,0,0,1,,8,L,0,S,14,0.791907,0,0,,0
16,11,6,1,0,0,1,,5,S,0,S,14,0.757912,0.013097,0.009926,,0
16,12,6,8,0,0,1,,2,S,0,S,20,0.007973,0.778642,0.006208,,0
16,13,2,8,0,0,1,,6,S,0,S,14,0,0.778461,0,,0
16,14,8,3,0,0,1,,5,S,0,S,16,0.792991,0,0,,0
16,15,3,4,0,0,1,,1,S,0,S,23,0.03239,0.750782,0.024318,,0
16,16,8,6,0,0,1,,2,S,0,S,18,0.779311,0.008305,0.006472,,0
16,17,5,8,0,0,1,,3,S,0,S,17,0,0.793118,0,,0
16,18,1,9,0,0,1,,8,L,0,S,13,0,0.782952,0,,0
16,19,7,1,0,0,1,,6,S,0,S,14,0.76868,0.005015,0.003855,,0
16,20,6,2,0,0,1,,4,S,0,S,16,0.763889,0.012699,0.009701,,0
16,21,9,3,0,0,1,,6,S,0,S,16,0.766969,0.015479,0.011872,,0
16,22,6,9,0,0,1,,3,S,0,S,18,0.02006,0.760294,0.015251,,0
16,23,5,6,0,0,1,,1,S,0,S,18,0.020171,0.765021,0.015431,,0
16,24,3,5,0,0,1,,2,S,0,S,17,0.0004,0.785938,0.000315,,0
16,25,6,3,0,0,1,,3,S,0,S,18,0.773258,0.011815,0.009136,,0
16,26,5,3,0,0,1,,2,S,0,S,26,0.77532,0.017359,0.013459,,0
16,27,7,2,0,0,1,,5,S,0,S,16,0.78234,0,0,,0
16,28,5,1,0,0,1,,4,S,0,S,15,0.764602,0.014187,0.010847,,0
16,29,1,6,0,0,1,,5,S,0,S,13,0.011275,0.755514,0.008518,,0
16,30,6,5,0,0,1,,1,S,0,S,30,0.792155,0.000302,0.000239,,0
16,31,4,7,0,0,1,,3,S,0,S,18,0.006582,0.784245,0.005162,,0
16,32,3,1,0,0,1,,2,S,0,S,16,0.761973,0.016785,0.012789,,0
16,33,3,7,0,0,1,,4,S,0,S,15,0.01066,0.767136,0.008178,,0
16,34,7,3,0,0,1,,4,S,0,S,17,0.759237,0.021532,0.016348,,0
16,35,5,4,0,0,1,,1,S,0,S,21,0.77,0.018695,0.014395,,0
16,36,2,9,0,0,1,,7,L,0,S,14,0,0.791496,0,,0
16,37,6,4,0,0,1,,2,S,0,S,17,0.763094,0.01698,0.012957,,0
16,38,9,4,0,0,1,,5,S,0,S,16,0.787757,0,0,,0
16,39,8,7,0,0,1,,1,S,0,S,26,0.787205,0.006847,0.00539,,0
16,40,1,3,0,0,1,,2,S,0,S,14,0.005046,0.77114,0.003891,,0
16,41,2,3,0,0,1,,1,S,0,S,16,0,0.792029,0,,0
16,42,2,6,0,0,1,,4,S,0,S,14,0.019499,0.752265,0.014668,,0
16,43,9,7,0,0,0,,2,S,0,S,23,0.018382,0.772088,0.014192,,0
16,44,4,8,0,0,1,,4,S,0,S,19,0.01985,0.767699,0.015239,,0
16,45,8,9,0,0,0,,1,S,0,S,28,0.786302,0.005944,0.004673,,L
16,46,1,8,0,0,1,,7,L,0,S,13,0,0.773623,0,,0
16,47,2,5,0,0,1,,3,S,0,S,14,0.020635,0.751574,0.015509,,0
16,48,4,9,0,0,1,,5,S,0,S,18,0.004156,0.785195,0.003263,,0
16,49,2,4,0,0,1,,2,S,0,S,16,0.01634,0.76444,0.012491,,0
16,50,7,4,0,0,1,,3,S,0,S,17,0.788262,0,0,,0
16,51,3,2,0,0,1,,1,S,0,S,22,0.76808,0.016365,0.012569,,0
16,52,1,5,0,0,1,,4,S,0,S,13,0.011961,0.75535,0.009035,,0
16,53,8,1,0,0,1,,7,L,0,S,13,0.751953,0.014921,0.01122,,0
16,54,5,2,0,0,1,,3,S,0,S,18,0.759986,0.022183,0.016859,,0
16,55,9,8,0,0,1,,1,S,0,S,26,0.781945,0.0098,0.007663,,L
16,56,4,2,0,0,1,,2,S,0,S,16,0.766865,0.014053,0.010777,,0
16,57,4,6,0,0,1,,2,S,0,S,26,0.020682,0.77093,0.015945,,0
16,58,8,5,0,0,1,,3,S,0,S,18,0.787513,0.002429,0.001913,,0
16,59,7,9,0,0,1,,2,S,0,S,19,0.018603,0.763785,0.014209,,0
16,60,9,5,0,0,1,,4,S,0,S,19,0.777915,0.011173,0.008691,,0
16,61,1,4,0,0,1,,3,S,0,S,14,0.01666,0.754456,0.012569,,0
16,62,2,1,0,0,1,,1,S,0,S,23,0.774418,0.016004,0.012394,,S
16,63,7,5,0,0,1,,2,S,0,S,23,0.792197,0,0,,0
16,64,3,8,0,0,1,,5,S,0,S,16,0,0.790608,0,,0
16,65,9,6,0,0,1,,3,S,0,S,19,0.766585,0.019524,0.014967,,0
16,66,8,4,0,0,1,,4,S,0,S,15,0.76234,0.015121,0.011527,,0
16,67,2,7,0,0,1,,5,S,0,S,14,0,0.793303,0,,0
16,68,4,5,0,0,1,,1,S,0,S,28,0.026879,0.764436,0.020547,,0
16,69,7,8,0,0,1,,1,S,0,S,22,0,0.791909,0,,0
16,70,9,2,0,0,1,,7,L,0,S,15,0.771088,0.006688,0.005157,,0
16,71,1,7,0,0,1,,6,S,0,S,13,0,0.784803,0,,0
16,72,5,9,0,0,1,,4,S,0,S,16,0.005819,0.777552,0.004525,,0
17,1,5,8,0,0,1,,3,S,0,S,18,0.01876,0.770403,0.014453,,0
17,2,8,5,0,0,1,,3,S,0,S,19,0.773566,0.017315,0.013394,,0
17,3,9,1,0,0,1,,8,L,0,S,15,0.791154,0,0,,0
17,4,4,2,0,0,1,,2,S,0,S,29,0.761331,0.030316,0.023081,,0
17,5,9,6,0,0,1,,3,S,0,S,21,0.77641,0.016199,0.012577,,0
17,6,7,8,0,0,0,,1,S,0,S,52,0.782895,0.012487,0.009776,,0
17,7,1,5,0,0,1,,4,S,0,S,15,0.002254,0.782562,0.001764,,0
17,8,7,3,0,0,1,,4,S,0,S,15,0.765805,0.013962,0.010692,,0
17,9,8,3,0,0,1,,5,S,0,S,16,0.784803,0.001259,0.000988,,0
17,10,3,9,0,0,1,,6,S,0,S,16,0.020275,0.761498,0.01544,,0
17,11,1,8,0,0,1,,7,L,0,S,14,0,0.781858,0,,0
17,12,2,5,0,0,1,,3,S,0,S,17,0.02102,0.765835,0.016098,,0
17,13,3,2,0,0,1,,1,S,0,S,21,0.770378,0.020276,0.01562,,0
17,14,6,3,0,0,1,,3,S,0,S,16,0.776329,0.009547,0.007411,,0
17,15,3,7,0,0,1,,4,S,0,S,18,0.0187,0.767847,0.014359,,0
17,16,9,2,0,0,1,,7,L,0,S,16,0.786916,0.001645,0.001294,,0
17,17,5,2,0,0,1,,3,S,0,S,18,0.792462,0.001832,0.001452,,0
17,18,5,1,0,0,1,,4,S,0,S,16,0.786711,0.000713,0.000561,,0
17,19,2,1,0,0,1,,1,S,0,S,20,0.782439,0.008573,0.006708,,S
17,20,7,6,0,0,1,,1,S,0,S,21,0.790925,0.004524,0.003578,,0
17,21,9,4,0,0,1,,5,S,0,S,19,0.771716,0.016759,0.012933,,0
17,22,3,8,0,0,1,,5,S,0,S,16,0.026987,0.752583,0.02031,,0
17,23,5,3,0,0,1,,2,S,0,S,17,0.790489,0.000217,0.000171,,0
17,24,1,3,0,0,1,,2,S,0,S,17,0.014343,0.770576,0.011052,,0
17,25,9,8,0,0,0,,1,S,0,S,29,0.017505,0.776392,0.013591,,L
17,26,9,3,0,0,1,,6,S,0,S,15,0.763125,0.015986,0.012199,,0
17,27,3,6,0,0,1,,3,S,0,S,17,0.029338,0.752997,0.022091,,0
17,28,4,1,0,0,1,,3,S,0,S,18,0.767277,0.018556,0.014238,,0
17,29,4,8,0,0,1,,4,S,0,S,16,0.002374,0.784859,0.001863,,0
17,30,7,2,0,0,1,,5,S,0,S,16,0.790053,0,0,,0
17,31,6,1,0,0,1,,5,S,0,S,15,0.763485,0.016337,0.012473,,0
17,32,9,7,0,0,1,,2,S,0,S,20,0.793794,0.000962,0.000763,,0
17,33,5,9,0,0,1,,4,S,0,S,18,0.007534,0.784783,0.005912,,0
17,34,2,4,0,0,1,,2,S,0,S,17,0,0.796064,0,,0
17,35,4,5,0,0,1,,1,S,0,S,18,0.029997,0.756518,0.022693,,0
17,36,6,9,0,0,1,,3,S,0,S,19,0.023982,0.765999,0.01837,,0
17,37,4,7,0,0,1,,3,S,0,S,17,0.014881,0.771684,0.011483,,0
17,38,8,6,0,0,1,,2,S,0,S,30,0.776244,0.01765,0.013701,,0
17,39,6,4,0,0,1,,2,S,0,S,23,0.753181,0.035373,0.026642,,0
17,40,7,5,0,0,1,,2,S,0,S,17,0.751544,0.032506,0.024429,,0
17,41,7,4,0,0,1,,3,S,0,S,19,0.780021,0.010177,0.007939,,0
17,42,5,4,0,0,0,,1,S,0,S,24,0.018865,0.773841,0.014598,,0
17,43,2,3,0,0,0,,1,S,0,S,27,0.772556,0.019337,0.014939,,0
17,44,1,7,0,0,1,,6,S,0,S,14,0.019907,0.753424,0.014998,,0
17,45,3,5,0,0,1,,2,S,0,S,20,0.026142,0.763038,0.019947,,0
17,46,9,5,0,0,1,,4,S,0,S,18,0.792522,0.001391,0.001102,,0
17,47,1,6,0,0,1,,5,S,0,S,14,0.011897,0.764402,0.009094,,0
17,48,7,1,0,0,1,,6,S,0,S,15,0.793317,0,0,,0
17,49,4,9,0,0,1,,5,S,0,S,16,0,0.79203,0,,0
17,50,1,2,0,0,1,,1,S,0,S,16,0.015437,0.768601,0.011865,,S
17,51,6,8,0,0,1,,2,S,0,S,20,0.006249,0.788795,0.004929,,0
17,52,1,9,0,0,1,,8,L,0,S,14,0,0.785834,0,,0
17,53,1,4,0,0,1,,3,S,0,S,15,0,0.795118,0,,0
17,54,8,2,0,0,1,,6,S,0,S,16,0.754237,0.026944,0.020322,,0
17,55,3,4,0,0,1,,1,S,0,S,19,0.001011,0.790049,0.000798,,0
17,56,5,7,0,0,1,,2,S,0,S,22,0.021948,0.770615,0.016913,,0
17,57,2,8,0,0,1,,6,S,0,S,15,0.016811,0.763054,0.012828,,0
17,58,8,7,0,0,1,,1,S,0,S,23,0.78457,0.009398,0.007374,,0
17,59,5,6,0,0,1,,1,S,0,S,20,0.023926,0.767293,0.018358,,0
17,60,4,3,0,0,1,,1,S,0,S,21,0.788348,0.004864,0.003835,,0
17,61,8,1,0,0,1,,7,L,0,S,15,0.769685,0.009945,0.007655,,0
17,62,8,4,0,0,1,,4,S,0,S,21,0.751454,0.033991,0.025543,,0
17,63,2,7,0,0,1,,5,S,0,S,16,0.019913,0.762721,0.015188,,0
17,64,2,9,0,0,1,,7,L,0,S,15,0.012221,0.769272,0.009402,,0
17,65,2,6,0,0,1,,4,S,0,S,16,0.005441,0.781673,0.004253,,0
17,66,6,2,0,0,1,,4,S,0,S,17,0.789838,0.002521,0.001991,,0
17,67,6,7,0,0,0,,1,S,0,S,27,0.794019,0.004258,0.003381,,0
17,68,3,1,0,0,1,,2,S,0,S,17,0.766201,0.017004,0.013029,,0
17,69,7,9,0,0,1,,2,S,0,S,26,0.024944,0.767343,0.019141,,0
17,70,6,5,0,0,1,,1,S,0,S,20,0.784557,0.011118,0.008722,,0
17,71,4,6,0,0,1,,2,S,0,S,17,0,0.795247,0,,0
17,72,8,9,0,0,1,,1,S,0,S,20,0.026207,0.762175,0.019974,,L
18,1,3,4,0,0,1,,1,S,0,S,24,0.032529,0.757095,0.024628,,0
18,2,2,9,0,0,1,,7,L,0,S,14,0,0.784936,0,,0
18,3,8,2,0,0,1,,6,S,0,S,16,0.796984,0,0,,0
18,4,4,1,0,0,1,,3,S,0,S,16,0.792516,0,0,,0
18,5,6,7,0,0,1,,1,S,0,S,19,0.012103,0.774576,0.009375,,0
18,6,2,7,0,0,1,,5,S,0,S,15,0.003874,0.774256,0.002999,,0
18,7,1,6,0,0,1,,5,S,0,S,15,0.006076,0.775247,0.00471,,0
18,8,8,1,0,0,1,,7,L,0,S,15,0.793826,0,0,,0
18,9,1,7,0,0,1,,6,S,0,S,15,0,0.781849,0,,0
18,10,2,3,0,0,1,,1,S,0,S,17,0.000226,0.786769,0.000178,,0
18,11,7,5,0,0,1,,2,S,0,S,19,0.780579,0.0109,0.008508,,0
18,12,5,6,0,0,1,,1,S,0,S,25,0.003721,0.792572,0.002949,,0
18,13,6,3,0,0,1,,3,S,0,S,21,0.76985,0.019226,0.014802,,0
18,14,2,1,0,0,1,,1,S,0,S,23,0.792763,0,0,,S
18,15,3,2,0,0,1,,1,S,0,S,19,0.788816,0.003279,0.002586,,0
18,16,2,5,0,0,1,,3,S,0,S,16,0.00494,0.781729,0.003862,,0
18,17,7,9,0,0,1,,2,S,0,S,17,0.024887,0.75711,0.018842,,0
18,18,1,9,0,0,1,,8,L,0,S,14,0,0.790399,0,,0
18,19,3,8,0,0,1,,5,S,0,S,16,0.014256,0.771561,0.010999,,0
18,20,9,6,0,0,1,,3,S,0,S,19,0.767003,0.021621,0.016583,,0
18,21,9,1,0,0,1,,8,L,0,S,14,0.766396,0.00856,0.00656,,0
18,22,2,4,0,0,1,,2,S,0,S,17,0,0.792742,0,,0
18,23,9,8,0,0,1,,1,S,0,S,31,0.771627,0.023405,0.01806,,L
18,24,9,7,0,0,1,,2,S,0,S,21,0.785733,0.005401,0.004244,,0
18,25,8,5,0,0,1,,3,S,0,S,18,0.761239,0.024039,0.018299,,0
18,26,6,4,0,0,1,,2,S,0,S,21,0.768325,0.022049,0.016941,,0
18,27,6,1,0,0,1,,5,S,0,S,16,0.795562,0,0,,0
18,28,7,1,0,0,1,,6,S,0,S,15,0.788341,0,0,,0
18,29,5,9,0,0,1,,4,S,0,S,16,0.029771,0.750246,0.022336,,0
18,30,5,8,0,0,1,,3,S,0,S,18,0.035132,0.750595,0.02637,,0
18,31,5,1,0,0,1,,4,S,0,S,15,0.774701,0.005566,0.004312,,0
18,32,5,3,0,0,1,,2,S,0,S,19,0.788571,0.003287,0.002592,,0
18,33,4,9,0,0,1,,5,S,0,S,16,0.001366,0.785095,0.001072,,0
18,34,6,9,0,0,1,,3,S,0,S,16,0.002691,0.783916,0.002109,,0
18,35,3,5,0,0,1,,2,S,0,S,20,0.017736,0.77491,0.013744,,0
18,36,3,7,0,0,1,,4,S,0,S,17,0.018635,0.763258,0.014223,,0
18,37,1,8,0,0,1,,7,L,0,S,14,0.013225,0.76338,0.010096,,0
18,38,9,3,0,0,1,,6,S,0,S,16,0.75629,0.024218,0.018316,,0
18,39,2,8,0,0,1,,6,S,0,S,14,0.017734,0.756759,0.01342,,0
18,40,1,2,0,0,1,,1,S,0,S,19,0.022596,0.763572,0.017253,,S
18,41,4,7,0,0,1,,3,S,0,S,19,0.008252,0.778857,0.006427,,0
18,42,8,9,0,0,1,,1,S,0,S,18,0.008527,0.778365,0.006637,,L
18,43,1,3,0,0,1,,2,S,0,S,16,0.026049,0.752206,0.019594,,0
18,44,4,3,0,0,1,,1,S,0,S,21,0.756349,0.029583,0.022375,,0
18,45,6,2,0,0,1,,4,S,0,S,17,0.77273,0.013188,0.010191,,0
18,46,7,4,0,0,1,,3,S,0,S,18,0.791266,0,0,,0
18,47,6,5,0,0,1,,1,S,0,S,33,0.785647,0.011436,0.008984,,0
18,48,1,5,0,0,1,,4,S,0,S,16,0,0.791703,0,,0
18,49,8,6,0,0,1,,2,S,0,S,22,0.787544,0.004044,0.003185,,0
18,50,8,7,0,0,1,,1,S,0,S,26,0.786862,0.002673,0.002104,,0
18,51,5,4,0,0,1,,1,S,0,S,19,0.789929,0.003716,0.002935,,0
18,52,4,2,0,0,1,,2,S,0,S,17,0.768132,0.016415,0.012609,,0
18,53,5,7,0,0,1,,2,S,0,S,21,0.032129,0.75218,0.024167,,0
18,54,2,6,0,0,1,,4,S,0,S,15,0.011805,0.767101,0.009056,,0
18,55,6,8,0,0,1,,2,S,0,S,17,0.022204,0.763985,0.016963,,0
18,56,7,2,0,0,1,,5,S,0,S,16,0.78855,0,0,,0
18,57,9,4,0,0,1,,5,S,0,S,16,0.758485,0.023955,0.01817,,0
18,58,9,5,0,0,1,,4,S,0,S,17,0.770722,0.017802,0.01372,,0
18,59,3,1,0,0,1,,2,S,0,S,16,0.754855,0.023449,0.0177,,0
18,60,3,6,0,0,1,,3,S,0,S,18,0.00312,0.787969,0.002458,,0
18,61,5,2,0,0,1,,3,S,0,S,16,0.767169,0.016057,0.012318,,0
18,62,8,4,0,0,1,,4,S,0,S,17,0.762661,0.019943,0.015209,,0
18,63,9,2,0,0,1,,7,L,0,S,15,0.777177,0.005566,0.004326,,0
18,64,7,8,0,0,1,,1,S,0,S,20,0.030106,0.757486,0.022805,,0
18,65,3,9,0,0,1,,6,S,0,S,15,0.009503,0.77204,0.007337,,0
18,66,8,3,0,0,1,,5,S,0,S,17,0.760499,0.020144,0.01532,,0
18,67,4,8,0,0,1,,4,S,0,S,17,0.019817,0.76647,0.015189,,0
18,68,1,4,0,0,1,,3,S,0,S,16,0.022994,0.75798,0.017429,,0
18,69,7,3,0,0,1,,4,S,0,S,18,0.789222,0,0,,0
18,70,4,5,0,0,1,,1,S,0,S,32,0.012549,0.783696,0.009834,,0
18,71,4,6,0,0,1,,2,S,0,S,20,0.009211,0.78206,0.007203,,0
18,72,7,6,0,0,1,,1,S,0,S,24,0.784216,0.008499,0.006665,,0
19,1,3,7,0,0,1,,4,S,0,S,14,0.007254,0.768693,0.005576,,0
19,2,8,7,0,0,0,,1,S,0,S,19,0.022838,0.762198,0.017407,,0
19,3,4,8,0,0,1,,4,S,0,S,15,0.022449,0.755341,0.016957,,0
19,4,7,3,0,0,1,,4,S,0,S,15,0.766461,0.014331,0.010984,,0
19,5,2,1,0,0,1,,1,S,0,S,16,0.77182,0.011844,0.009141,,S
19,6,8,4,0,0,1,,4,S,0,S,17,0.761792,0.022884,0.017433,,0
19,7,8,5,0,0,1,,3,S,0,S,17,0.790224,0,0,,0
19,8,1,2,0,0,0,,1,S,0,S,19,0.759554,0.025712,0.01953,,S
19,9,1,8,0,0,1,,7,L,0,S,14,0.009238,0.76571,0.007074,,0
19,10,4,7,0,0,1,,3,S,0,S,15,0,0.786747,0,,0
19,11,6,4,0,0,0,,2,S,0,S,29,0.01511,0.779443,0.011777,,0
19,12,8,6,0,0,1,,2,S,0,S,19,0.751785,0.029583,0.02224,,0
19,13,7,9,0,0,1,,2,S,0,S,33,0.022725,0.771547,0.017533,,0
19,14,1,6,0,0,1,,5,S,0,S,15,0.008279,0.768805,0.006365,,0
19,15,5,4,0,0,1,,1,S,0,S,21,0.771679,0.01998,0.015419,,0
19,16,6,9,0,0,1,,3,S,0,S,17,0.01054,0.77809,0.008201,,0
19,17,2,7,0,0,1,,5,S,0,S,14,0.01168,0.762739,0.008909,,0
19,18,4,6,0,0,1,,2,S,0,S,17,0.009255,0.775491,0.007177,,0
19,19,1,3,0,0,1,,2,S,0,S,18,0.016705,0.770359,0.012869,,0
19,20,2,3,0,0,1,,1,S,0,S,22,0.003615,0.792027,0.002863,,0
19,21,9,3,0,0,1,,6,S,0,S,14,0.771136,0.005123,0.003951,,0
19,22,8,2,0,0,1,,6,S,0,S,14,0.789026,0,0,,0
19,23,7,8,0,0,1,,1,S,0,S,27,0.021055,0.770472,0.016222,,0
19,24,3,2,0,0,1,,1,S,0,S,17,0.756373,0.026693,0.02019,,0
19,25,9,4,0,0,1,,5,S,0,S,15,0.767275,0.012146,0.009319,,0
19,26,6,5,0,0,1,,1,S,0,S,22,0.755057,0.031023,0.023424,,0
19,27,7,1,0,0,1,,6,S,0,S,13,0.757693,0.011473,0.008693,,0
