ANN,trial,N1,N2,P1,P2,Succ.,,Ndist,Ndist,Pdist,Pdist,rt,a1,a2,x_acc,,Size
14,40,1,6,0,0,1,,5,S,0,S,13,0.025267,0.750273,0.018957,,0
14,41,1,4,0,0,1,,3,S,0,S,14,0,0.795275,0,,0
14,42,2,3,0,0,0,,1,S,0,S,16,0.757053,0.037468,0.028365,,0
14,43,9,6,0,0,1,,3,S,0,S,17,0.750688,0.043476,0.032637,,0
14,44,9,5,0,0,1,,4,S,0,S,16,0.752245,0.043116,0.032434,,0
14,45,2,6,0,0,1,,4,S,0,S,16,0.007482,0.792705,0.005931,,0
14,46,3,1,0,0,1,,2,S,0,S,14,0.760395,0.026588,0.020217,,0
14,47,1,7,0,0,1,,6,S,0,S,14,0.003665,0.78794,0.002888,,0
14,48,2,7,0,0,1,,5,S,0,S,17,0.007121,0.798773,0.005688,,0
14,49,2,5,0,0,1,,3,S,0,S,16,0.026541,0.77234,0.020498,,0
14,50,7,6,0,0,1,,1,S,0,S,24,0.774981,0.026294,0.020377,,0
14,51,4,1,0,0,1,,3,S,0,S,17,0.792614,0.008657,0.006862,,0
14,52,1,9,0,0,1,,8,L,0,S,12,0.012213,0.761047,0.009295,,0
14,53,7,9,0,0,1,,2,S,0,S,16,0.006146,0.793188,0.004875,,0
14,54,3,4,0,0,1,,1,S,0,S,19,0.036734,0.763961,0.028063,,0
14,55,8,1,0,0,1,,7,L,0,S,13,0.77982,0.007082,0.005522,,0
14,56,6,9,0,0,1,,3,S,0,S,15,0.017409,0.776425,0.013517,,0
14,57,2,4,0,0,1,,2,S,0,S,16,0.026615,0.770513,0.020507,,0
14,58,3,2,0,0,1,,1,S,0,S,16,0.763765,0.029141,0.022257,,0
14,59,9,3,0,0,1,,6,S,0,S,13,0.773596,0.013316,0.010301,,0
14,60,7,2,0,0,1,,5,S,0,S,15,0.789051,0.004481,0.003535,,0
14,61,8,5,0,0,1,,3,S,0,S,17,0.775056,0.02675,0.020733,,0
14,62,4,5,0,0,1,,1,S,0,S,15,0.029608,0.76213,0.022565,,0
14,63,6,5,0,0,1,,1,S,0,S,26,0.758184,0.044733,0.033916,,0
14,64,4,3,0,0,1,,1,S,0,S,18,0.777272,0.023489,0.018257,,0
14,65,1,5,0,0,1,,4,S,0,S,14,0,0.797406,0,,0
14,66,1,3,0,0,1,,2,S,0,S,19,0.014921,0.787247,0.011746,,0
14,67,5,3,0,0,1,,2,S,0,S,14,0.772293,0.018847,0.014556,,0
14,68,2,1,0,0,1,,1,S,0,S,16,0.799038,0.003432,0.002742,,S
14,69,8,9,0,0,1,,1,S,0,S,17,0.019256,0.782615,0.01507,,L
14,70,5,4,0,0,1,,1,S,0,S,28,0.752164,0.050252,0.037798,,0
14,71,3,7,0,0,1,,4,S,0,S,21,0.016309,0.792458,0.012925,,0
14,72,8,3,0,0,1,,5,S,0,S,13,0.765117,0.019137,0.014642,,0
15,1,7,6,0,0,1,,1,S,0,S,27,0.77136,0.034787,0.026833,,0
15,2,4,2,0,0,1,,2,S,0,S,20,0.770349,0.032684,0.025178,,0
15,3,6,5,0,0,1,,1,S,0,S,25,0.767682,0.034687,0.026628,,0
15,4,1,9,0,0,1,,8,L,0,S,14,0,0.803306,0,,0
15,5,4,7,0,0,1,,3,S,0,S,15,0.017092,0.776293,0.013269,,0
15,6,7,2,0,0,1,,5,S,0,S,14,0.753364,0.034619,0.02608,,0
15,7,8,3,0,0,1,,5,S,0,S,14,0.76378,0.024084,0.018395,,0
15,8,3,4,0,0,1,,1,S,0,S,18,0.010173,0.791735,0.008054,,0
15,9,8,9,0,0,1,,1,S,0,S,20,0.045217,0.754153,0.034101,,L
15,10,8,4,0,0,1,,4,S,0,S,16,0.757253,0.033184,0.025128,,0
15,11,3,1,0,0,1,,2,S,0,S,16,0.755305,0.034647,0.026169,,0
15,12,5,2,0,0,1,,3,S,0,S,19,0.788472,0.017888,0.014104,,0
15,13,5,6,0,0,1,,1,S,0,S,16,0.005514,0.7958,0.004388,,0
15,14,9,3,0,0,1,,6,S,0,S,14,0.779162,0.01227,0.00956,,0
15,15,1,2,0,0,1,,1,S,0,S,20,0.047862,0.751971,0.035991,,S
15,16,9,5,0,0,1,,4,S,0,S,17,0.757156,0.037677,0.028527,,0
15,17,5,7,0,0,1,,2,S,0,S,15,0.029081,0.761545,0.022146,,0
15,18,8,2,0,0,1,,6,S,0,S,14,0.760186,0.026664,0.020269,,0
15,19,2,7,0,0,1,,5,S,0,S,14,0.004463,0.786799,0.003512,,0
15,20,9,2,0,0,1,,7,L,0,S,14,0.775926,0.014587,0.011318,,0
15,21,1,4,0,0,1,,3,S,0,S,16,0.01608,0.781021,0.012558,,0
15,22,5,8,0,0,1,,3,S,0,S,15,0.037266,0.751088,0.02799,,0
15,23,4,5,0,0,1,,1,S,0,S,16,0.022432,0.774934,0.017383,,0
15,24,7,4,0,0,1,,3,S,0,S,17,0.788227,0.013997,0.011033,,0
15,25,8,6,0,0,1,,2,S,0,S,22,0.781088,0.022548,0.017612,,0
15,26,2,8,0,0,1,,6,S,0,S,14,0.009069,0.780908,0.007082,,0
15,27,3,8,0,0,1,,5,S,0,S,15,0.016168,0.776932,0.012561,,0
15,28,4,6,0,0,1,,2,S,0,S,15,0.028211,0.762365,0.021507,,0
15,29,2,4,0,0,1,,2,S,0,S,15,0.033268,0.753331,0.025062,,0
15,30,6,8,0,0,1,,2,S,0,S,21,0.010304,0.794567,0.008187,,0
15,31,1,7,0,0,1,,6,S,0,S,14,0.014427,0.775523,0.011189,,0
15,32,5,3,0,0,1,,2,S,0,S,18,0.754358,0.043916,0.033128,,0
15,33,6,3,0,0,1,,3,S,0,S,15,0.774117,0.019356,0.014984,,0
15,34,3,2,0,0,1,,1,S,0,S,22,0.791899,0.016022,0.012687,,0
15,35,6,9,0,0,1,,3,S,0,S,17,0.036832,0.758866,0.027951,,0
15,36,8,7,0,0,1,,1,S,0,S,26,0.76474,0.036262,0.027731,,0
15,37,3,7,0,0,1,,4,S,0,S,15,0.009449,0.785467,0.007422,,0
15,38,1,8,0,0,1,,7,L,0,S,14,0.019553,0.768963,0.015036,,0
15,39,2,1,0,0,1,,1,S,0,S,20,0.765384,0.032281,0.024707,,S
15,40,4,1,0,0,1,,3,S,0,S,16,0.773048,0.021395,0.016539,,0
15,41,9,1,0,0,1,,8,L,0,S,13,0.766214,0.014411,0.011042,,0
15,42,8,1,0,0,1,,7,L,0,S,13,0.754964,0.022853,0.017253,,0
15,43,5,9,0,0,1,,4,S,0,S,15,0.000607,0.801178,0.000486,,0
15,44,4,8,0,0,1,,4,S,0,S,15,0.024359,0.767043,0.018685,,0
15,45,2,3,0,0,1,,1,S,0,S,19,0.025135,0.777622,0.019546,,0
15,46,5,1,0,0,1,,4,S,0,S,16,0.794362,0.005273,0.004189,,0
15,47,9,6,0,0,1,,3,S,0,S,19,0.755606,0.040676,0.030735,,0
15,48,9,4,0,0,1,,5,S,0,S,16,0.7859,0.010854,0.00853,,0
15,49,6,4,0,0,1,,2,S,0,S,18,0.761954,0.032666,0.02489,,0
15,50,7,8,0,0,1,,1,S,0,S,33,0.028356,0.779392,0.0221,,0
15,51,2,9,0,0,1,,7,L,0,S,13,0.022656,0.759388,0.017205,,0
15,52,2,6,0,0,1,,4,S,0,S,14,0.011434,0.7781,0.008897,,0
15,53,5,4,0,0,0,,1,S,0,S,19,0.03186,0.767412,0.02445,,0
15,54,1,6,0,0,1,,5,S,0,S,14,0.02221,0.765784,0.017008,,0
15,55,3,5,0,0,1,,2,S,0,S,16,0.011428,0.788253,0.009008,,0
15,56,8,5,0,0,1,,3,S,0,S,18,0.75253,0.043015,0.03237,,0
15,57,6,7,0,0,1,,1,S,0,S,20,0.012053,0.791464,0.009539,,0
15,58,4,3,0,0,1,,1,S,0,S,20,0.789807,0.017322,0.013681,,0
15,59,3,6,0,0,1,,3,S,0,S,15,0.019706,0.772661,0.015226,,0
15,60,9,8,0,0,1,,1,S,0,S,20,0.78108,0.021139,0.016511,,L
15,61,7,3,0,0,1,,4,S,0,S,14,0.757234,0.031817,0.024093,,0
15,62,3,9,0,0,1,,6,S,0,S,14,0.020955,0.768775,0.01611,,0
15,63,1,5,0,0,1,,4,S,0,S,15,0.006236,0.792617,0.004943,,0
15,64,7,5,0,0,1,,2,S,0,S,19,0.75308,0.047047,0.03543,,0
15,65,7,9,0,0,1,,2,S,0,S,19,0.020935,0.78733,0.016483,,0
15,66,7,1,0,0,1,,6,S,0,S,13,0.751616,0.027926,0.02099,,0
15,67,4,9,0,0,1,,5,S,0,S,14,0.027217,0.761292,0.02072,,0
15,68,6,2,0,0,1,,4,S,0,S,15,0.769539,0.022725,0.017488,,0
15,69,2,5,0,0,1,,3,S,0,S,14,0.029336,0.756043,0.022179,,0
15,70,6,1,0,0,1,,5,S,0,S,14,0.779509,0.008553,0.006667,,0
15,71,1,3,0,0,1,,2,S,0,S,21,0.030501,0.774957,0.023637,,0
15,72,9,7,0,0,1,,2,S,0,S,21,0.779218,0.023177,0.01806,,0
16,1,6,2,0,0,1,,4,S,0,S,16,0.769921,0.026208,0.020178,,0
16,2,4,3,0,0,1,,1,S,0,S,26,0.77955,0.029528,0.023018,,0
16,3,8,5,0,0,1,,3,S,0,S,15,0.794107,0.004709,0.003739,,0
16,4,3,2,0,0,1,,1,S,0,S,21,0.768131,0.03379,0.025955,,0
16,5,8,6,0,0,1,,2,S,0,S,16,0.792471,0.008141,0.006452,,0
16,6,6,8,0,0,1,,2,S,0,S,18,0.042731,0.753806,0.032211,,0
16,7,6,4,0,0,1,,2,S,0,S,19,0.791995,0.010829,0.008577,,0
16,8,5,6,0,0,1,,1,S,0,S,18,0.021803,0.780052,0.017008,,0
16,9,2,9,0,0,1,,7,L,0,S,16,0.005716,0.798001,0.004562,,0
16,10,4,9,0,0,1,,5,S,0,S,16,0.023024,0.77394,0.017819,,0
16,11,2,3,0,0,1,,1,S,0,S,24,0.029929,0.780864,0.023371,,0
16,12,7,5,0,0,1,,2,S,0,S,19,0.788982,0.016234,0.012808,,0
16,13,1,6,0,0,1,,5,S,0,S,15,0.031003,0.758312,0.02351,,0
16,14,4,7,0,0,1,,3,S,0,S,14,0.024313,0.764068,0.018577,,0
16,15,8,2,0,0,1,,6,S,0,S,14,0.795519,0.001083,0.000861,,0
16,16,9,3,0,0,1,,6,S,0,S,15,0.763135,0.031588,0.024106,,0
16,17,3,6,0,0,1,,3,S,0,S,17,0.014615,0.784186,0.011461,,0
16,18,3,8,0,0,1,,5,S,0,S,15,0.034353,0.754768,0.025929,,0
16,19,5,2,0,0,1,,3,S,0,S,18,0.758614,0.040808,0.030957,,0
16,20,5,9,0,0,1,,4,S,0,S,16,0.038988,0.754657,0.029423,,0
16,21,9,1,0,0,1,,8,L,0,S,13,0.760092,0.020832,0.015834,,0
16,22,2,1,0,0,1,,1,S,0,S,15,0.75434,0.035062,0.026448,,S
16,23,4,6,0,0,1,,2,S,0,S,17,0.033668,0.761762,0.025647,,0
16,24,6,5,0,0,1,,1,S,0,S,19,0.756985,0.040236,0.030458,,0
16,25,2,5,0,0,1,,3,S,0,S,19,0.026732,0.777348,0.02078,,0
16,26,7,3,0,0,1,,4,S,0,S,17,0.786257,0.018432,0.014492,,0
16,27,5,1,0,0,1,,4,S,0,S,15,0.782999,0.012073,0.009453,,0
16,28,6,9,0,0,1,,3,S,0,S,19,0.039165,0.758954,0.029724,,0
16,29,5,3,0,0,1,,2,S,0,S,21,0.752966,0.050091,0.037717,,0
16,30,1,3,0,0,1,,2,S,0,S,18,0.025332,0.778799,0.019729,,0
16,31,6,7,0,0,1,,1,S,0,S,16,0.004968,0.796508,0.003957,,0
16,32,7,2,0,0,1,,5,S,0,S,16,0.78422,0.016288,0.012773,,0
16,33,3,9,0,0,1,,6,S,0,S,16,0.010001,0.788807,0.007889,,0
16,34,2,4,0,0,1,,2,S,0,S,20,0.032784,0.768881,0.025207,,0
16,35,9,8,0,0,1,,1,S,0,S,25,0.777582,0.030001,0.023328,,L
16,36,2,7,0,0,1,,5,S,0,S,14,0.014358,0.778972,0.011185,,0
16,37,8,3,0,0,1,,5,S,0,S,14,0.776756,0.016981,0.01319,,0
16,38,9,6,0,0,1,,3,S,0,S,18,0.755043,0.041489,0.031326,,0
16,39,4,5,0,0,1,,1,S,0,S,20,0.04632,0.751596,0.034814,,0
16,40,3,4,0,0,1,,1,S,0,S,20,0.042776,0.752006,0.032168,,0
16,41,1,5,0,0,1,,4,S,0,S,17,0.008702,0.794043,0.00691,,0
16,42,1,4,0,0,1,,3,S,0,S,17,0.027504,0.768248,0.02113,,0
16,43,3,7,0,0,1,,4,S,0,S,14,0.01724,0.771636,0.013303,,0
16,44,5,4,0,0,0,,1,S,0,S,29,0.021939,0.784459,0.01721,,0
16,45,6,3,0,0,1,,3,S,0,S,17,0.767203,0.032174,0.024684,,0
16,46,3,5,0,0,1,,2,S,0,S,19,0.034848,0.762988,0.026589,,0
16,47,7,8,0,0,1,,1,S,0,S,19,0.023961,0.780876,0.01871,,0
16,48,9,4,0,0,1,,5,S,0,S,16,0.773872,0.021919,0.016962,,0
16,49,4,1,0,0,1,,3,S,0,S,15,0.766752,0.023835,0.018275,,0
16,50,4,2,0,0,1,,2,S,0,S,19,0.753056,0.045576,0.034321,,0
16,51,5,8,0,0,1,,3,S,0,S,16,0.02406,0.774661,0.018638,,0
16,52,6,1,0,0,1,,5,S,0,S,14,0.772939,0.014609,0.011292,,0
16,53,1,8,0,0,1,,7,L,0,S,14,0.031572,0.754735,0.023828,,0
16,54,1,7,0,0,1,,6,S,0,S,13,0.027368,0.753086,0.02061,,0
16,55,7,9,0,0,1,,2,S,0,S,20,0.026687,0.777652,0.020754,,0
16,56,2,8,0,0,1,,6,S,0,S,15,0.030532,0.763538,0.023312,,0
16,57,7,1,0,0,1,,6,S,0,S,14,0.781164,0.0095,0.007421,,0
16,58,7,4,0,0,1,,3,S,0,S,18,0.77134,0.027439,0.021164,,0
16,59,8,4,0,0,1,,4,S,0,S,15,0.800607,0,0,,0
16,60,3,1,0,0,1,,2,S,0,S,16,0.797144,0.001581,0.00126,,0
16,61,8,9,0,0,0,,1,S,0,S,17,0.794879,0.009423,0.00749,,L
16,62,5,7,0,0,1,,2,S,0,S,14,0.03253,0.754428,0.024542,,0
16,63,4,8,0,0,1,,4,S,0,S,16,0.010002,0.791426,0.007916,,0
16,64,9,7,0,0,0,,2,S,0,S,17,0.044085,0.751626,0.033135,,0
16,65,8,7,0,0,1,,1,S,0,S,28,0.791004,0.019195,0.015183,,0
16,66,9,5,0,0,1,,4,S,0,S,16,0.760538,0.033866,0.025756,,0
16,67,7,6,0,0,1,,1,S,0,S,33,0.786633,0.020909,0.016448,,0
16,68,1,9,0,0,1,,8,L,0,S,15,0.003871,0.794593,0.003076,,0
16,69,9,2,0,0,1,,7,L,0,S,15,0.792514,0.00716,0.005674,,0
16,70,1,2,0,0,1,,1,S,0,S,21,0.019444,0.787712,0.015316,,S
16,71,2,6,0,0,1,,4,S,0,S,17,0.009326,0.79476,0.007412,,0
16,72,8,1,0,0,1,,7,L,0,S,13,0.794932,0,0,,0
17,1,4,3,0,0,0,,1,S,0,S,21,0.016828,0.791678,0.013322,,0
17,2,2,3,0,0,1,,1,S,0,S,19,0.038433,0.761794,0.029278,,0
17,3,1,7,0,0,1,,6,S,0,S,14,0,0.797667,0,,0
17,4,3,8,0,0,1,,5,S,0,S,14,0.004193,0.789988,0.003312,,0
17,5,5,4,0,0,0,,1,S,0,S,32,0.028185,0.778545,0.021943,,0
17,6,8,2,0,0,1,,6,S,0,S,14,0.773752,0.018266,0.014133,,0
17,7,4,2,0,0,1,,2,S,0,S,19,0.759742,0.041895,0.031829,,0
17,8,7,4,0,0,1,,3,S,0,S,19,0.776109,0.028421,0.022058,,0
17,9,7,5,0,0,1,,2,S,0,S,16,0.785637,0.013847,0.010879,,0
17,10,4,7,0,0,1,,3,S,0,S,17,0.035806,0.762392,0.027298,,0
17,11,2,1,0,0,1,,1,S,0,S,16,0.759507,0.034967,0.026558,,S
17,12,6,3,0,0,1,,3,S,0,S,15,0.750022,0.038876,0.029158,,0
17,13,4,9,0,0,1,,5,S,0,S,14,0.034729,0.753783,0.026178,,0
17,14,7,8,0,0,1,,1,S,0,S,17,0.022642,0.778954,0.017637,,0
17,15,2,4,0,0,1,,2,S,0,S,16,0.041222,0.751328,0.030972,,0
17,16,9,3,0,0,1,,6,S,0,S,15,0.773607,0.020895,0.016165,,0
17,17,2,7,0,0,1,,5,S,0,S,17,0.015312,0.787586,0.01206,,0
17,18,8,5,0,0,1,,3,S,0,S,15,0.781933,0.012864,0.010059,,0
17,19,8,9,0,0,1,,1,S,0,S,24,0.02207,0.788934,0.017412,,L
17,20,5,1,0,0,1,,4,S,0,S,14,0.759777,0.0274,0.020818,,0
17,21,2,8,0,0,1,,6,S,0,S,14,0.012776,0.778514,0.009946,,0
17,22,9,1,0,0,1,,8,L,0,S,13,0.769373,0.015289,0.011763,,0
17,23,1,2,0,0,1,,1,S,0,S,15,0.031194,0.760228,0.023715,,S
17,24,9,2,0,0,1,,7,L,0,S,14,0.779683,0.013386,0.010437,,0
17,25,5,9,0,0,1,,4,S,0,S,16,0.034704,0.761815,0.026438,,0
17,26,1,9,0,0,1,,8,L,0,S,13,0,0.800937,0,,0
17,27,1,4,0,0,1,,3,S,0,S,14,0,0.801702,0,,0
17,28,7,3,0,0,1,,4,S,0,S,16,0.759648,0.036206,0.027504,,0
17,29,6,9,0,0,1,,3,S,0,S,21,0.041101,0.762774,0.031351,,0
17,30,8,6,0,0,1,,2,S,0,S,17,0.783534,0.019396,0.015197,,0
17,31,9,8,0,0,0,,1,S,0,S,21,0.012655,0.795152,0.010063,,L
17,32,6,4,0,0,1,,2,S,0,S,17,0.764214,0.033019,0.025233,,0
17,33,3,9,0,0,1,,6,S,0,S,14,0.016501,0.777051,0.012822,,0
17,34,7,9,0,0,1,,2,S,0,S,18,0.032089,0.772603,0.024792,,0
17,35,5,2,0,0,1,,3,S,0,S,16,0.788198,0.013123,0.010344,,0
17,36,4,8,0,0,1,,4,S,0,S,14,0.019988,0.769807,0.015387,,0
17,37,5,6,0,0,1,,1,S,0,S,26,0.050245,0.751835,0.037776,,0
17,38,3,2,0,0,1,,1,S,0,S,24,0.75184,0.05093,0.038291,,0
17,39,6,1,0,0,1,,5,S,0,S,13,0.757583,0.023939,0.018136,,0
17,40,6,7,0,0,0,,1,S,0,S,17,0.781043,0.0201,0.015699,,0
17,41,9,7,0,0,1,,2,S,0,S,16,0.766978,0.02927,0.02245,,0
17,42,1,5,0,0,1,,4,S,0,S,15,0.001462,0.794741,0.001162,,0
17,43,8,1,0,0,1,,7,L,0,S,13,0.765112,0.018804,0.014387,,0
17,44,6,2,0,0,1,,4,S,0,S,14,0.763723,0.025395,0.019395,,0
17,45,6,8,0,0,1,,2,S,0,S,19,0.017111,0.787226,0.01347,,0
17,46,4,6,0,0,1,,2,S,0,S,17,0.016512,0.787559,0.013005,,0
17,47,8,4,0,0,1,,4,S,0,S,17,0.78769,0.015147,0.011931,,0
17,48,1,8,0,0,1,,7,L,0,S,12,0.02072,0.751232,0.015566,,0
17,49,3,4,0,0,1,,1,S,0,S,16,0.02148,0.776925,0.016688,,0
17,50,9,4,0,0,1,,5,S,0,S,16,0.753348,0.039574,0.029813,,0
17,51,3,5,0,0,1,,2,S,0,S,20,0.02358,0.779356,0.018377,,0
17,52,8,3,0,0,1,,5,S,0,S,15,0.764652,0.028178,0.021546,,0
17,53,5,7,0,0,0,,2,S,0,S,25,0.759914,0.042946,0.032635,,0
17,54,5,8,0,0,1,,3,S,0,S,16,0.008154,0.79234,0.006461,,0
17,55,7,1,0,0,1,,6,S,0,S,14,0.794962,0.001884,0.001498,,0
17,56,3,1,0,0,1,,2,S,0,S,17,0.781651,0.020081,0.015696,,0
17,57,2,6,0,0,1,,4,S,0,S,16,0.035274,0.760171,0.026814,,0
17,58,7,2,0,0,1,,5,S,0,S,15,0.791119,0.009632,0.00762,,0
17,59,8,7,0,0,1,,1,S,0,S,16,0.75335,0.040265,0.030333,,0
17,60,1,6,0,0,1,,5,S,0,S,13,0.027733,0.752467,0.020868,,0
17,61,2,9,0,0,1,,7,L,0,S,14,0.026311,0.764014,0.020102,,0
17,62,6,5,0,0,1,,1,S,0,S,15,0.769272,0.022062,0.016972,,0
17,63,1,3,0,0,1,,2,S,0,S,14,0.022076,0.765619,0.016902,,0
17,64,2,5,0,0,1,,3,S,0,S,22,0.031057,0.771096,0.023948,,0
17,65,4,5,0,0,1,,1,S,0,S,27,0.018394,0.789082,0.014514,,0
17,66,3,7,0,0,1,,4,S,0,S,16,0.030291,0.76613,0.023207,,0
17,67,7,6,0,0,1,,1,S,0,S,19,0.764776,0.038459,0.029413,,0
17,68,9,6,0,0,1,,3,S,0,S,17,0.798611,0.007077,0.005652,,0
17,69,3,6,0,0,1,,3,S,0,S,16,0.016347,0.784628,0.012826,,0
17,70,4,1,0,0,1,,3,S,0,S,16,0.781233,0.018501,0.014454,,0
17,71,5,3,0,0,1,,2,S,0,S,18,0.757473,0.040114,0.030385,,0
17,72,9,5,0,0,1,,4,S,0,S,15,0.789531,0.006644,0.005245,,0
18,1,7,3,0,0,1,,4,S,0,S,16,0.799797,0.001785,0.001427,,0
18,2,2,1,0,0,1,,1,S,0,S,18,0.761474,0.034096,0.025963,,S
18,3,8,7,0,0,0,,1,S,0,S,19,0.034901,0.763617,0.026651,,0
18,4,2,7,0,0,1,,5,S,0,S,13,0.021867,0.760609,0.016632,,0
18,5,5,1,0,0,1,,4,S,0,S,14,0.767363,0.018264,0.014015,,0
18,6,8,9,0,0,1,,1,S,0,S,19,0.041917,0.752382,0.031538,,L
18,7,1,5,0,0,1,,4,S,0,S,16,0.017777,0.78391,0.013936,,0
18,8,6,5,0,0,1,,1,S,0,S,31,0.75659,0.047702,0.036091,,0
18,9,7,6,0,0,1,,1,S,0,S,27,0.791594,0.014432,0.011425,,0
18,10,6,2,0,0,1,,4,S,0,S,18,0.796329,0.010384,0.008269,,0
18,11,1,8,0,0,1,,7,L,0,S,14,0.031785,0.75638,0.024041,,0
18,12,3,1,0,0,1,,2,S,0,S,16,0.795968,0.001193,0.000949,,0
18,13,7,8,0,0,1,,1,S,0,S,20,0.031951,0.770147,0.024607,,0
18,14,1,2,0,0,1,,1,S,0,S,19,0.017439,0.790131,0.013779,,S
18,15,2,4,0,0,1,,2,S,0,S,16,0.026721,0.770513,0.020589,,0
18,16,6,9,0,0,1,,3,S,0,S,15,0.029728,0.759906,0.02259,,0
18,17,7,4,0,0,1,,3,S,0,S,18,0.781741,0.020117,0.015726,,0
18,18,6,8,0,0,1,,2,S,0,S,17,0.040684,0.756025,0.030758,,0
18,19,7,2,0,0,1,,5,S,0,S,16,0.765988,0.029085,0.022279,,0
18,20,6,7,0,0,1,,1,S,0,S,15,0.026958,0.765602,0.020639,,0
18,21,9,2,0,0,1,,7,L,0,S,15,0.774287,0.021844,0.016913,,0
18,22,4,7,0,0,1,,3,S,0,S,16,0.002978,0.79944,0.002381,,0
18,23,2,3,0,0,1,,1,S,0,S,20,0.013795,0.793862,0.010952,,0
18,24,9,1,0,0,1,,8,L,0,S,13,0.753252,0.025405,0.019136,,0
18,25,3,7,0,0,1,,4,S,0,S,14,0.028209,0.756387,0.021337,,0
18,26,5,4,0,0,1,,1,S,0,S,19,0.793161,0.012915,0.010244,,0
18,27,1,4,0,0,1,,3,S,0,S,17,0.01161,0.793326,0.009211,,0
18,28,3,6,0,0,1,,3,S,0,S,17,0.02466,0.770573,0.019003,,0
18,29,6,4,0,0,1,,2,S,0,S,21,0.781225,0.024909,0.019459,,0
18,30,8,6,0,0,1,,2,S,0,S,18,0.785791,0.014609,0.01148,,0
18,31,6,1,0,0,1,,5,S,0,S,15,0.800917,0,0,,0
18,32,9,3,0,0,1,,6,S,0,S,15,0.798498,0.002189,0.001748,,0
18,33,8,1,0,0,1,,7,L,0,S,13,0.759457,0.018563,0.014098,,0
18,34,5,8,0,0,1,,3,S,0,S,19,0.022867,0.781275,0.017865,,0
18,35,4,8,0,0,1,,4,S,0,S,18,0.030517,0.770609,0.023517,,0
18,36,3,2,0,0,1,,1,S,0,S,23,0.794497,0.013284,0.010554,,0
18,37,9,4,0,0,1,,5,S,0,S,16,0.77175,0.026432,0.020399,,0
18,38,4,5,0,0,0,,1,S,0,S,23,0.787833,0.021102,0.016625,,0
18,39,8,3,0,0,1,,5,S,0,S,14,0.758208,0.027273,0.020678,,0
18,40,3,5,0,0,1,,2,S,0,S,19,0.013226,0.792271,0.010479,,0
18,41,8,4,0,0,1,,4,S,0,S,16,0.792153,0.007928,0.00628,,0
18,42,4,1,0,0,1,,3,S,0,S,14,0.759611,0.024545,0.018645,,0
18,43,9,6,0,0,1,,3,S,0,S,19,0.785524,0.018635,0.014638,,0
18,44,1,9,0,0,1,,8,L,0,S,14,0,0.801111,0,,0
18,45,3,9,0,0,1,,6,S,0,S,14,0.03042,0.751411,0.022858,,0
18,46,5,7,0,0,1,,2,S,0,S,16,0.014579,0.784207,0.011433,,0
18,47,2,8,0,0,1,,6,S,0,S,14,0.021504,0.768889,0.016535,,0
18,48,2,5,0,0,1,,3,S,0,S,15,0.037472,0.753999,0.028254,,0
18,49,9,7,0,0,0,,2,S,0,S,18,0.018476,0.78608,0.014524,,0
18,50,7,9,0,0,1,,2,S,0,S,16,0.033718,0.756681,0.025514,,0
18,51,2,6,0,0,1,,4,S,0,S,15,0.012002,0.783242,0.009401,,0
18,52,3,8,0,0,1,,5,S,0,S,16,0.012315,0.786646,0.009688,,0
18,53,1,6,0,0,1,,5,S,0,S,15,0.024902,0.767496,0.019112,,0
18,54,8,5,0,0,1,,3,S,0,S,16,0.761878,0.032561,0.024808,,0
18,55,2,9,0,0,1,,7,L,0,S,13,0.02349,0.75651,0.017771,,0
18,56,5,3,0,0,1,,2,S,0,S,16,0.785082,0.014015,0.011003,,0
18,57,5,9,0,0,1,,4,S,0,S,16,0.017857,0.777898,0.013891,,0
18,58,4,9,0,0,1,,5,S,0,S,16,0.006059,0.793456,0.004807,,0
18,59,5,2,0,0,1,,3,S,0,S,17,0.795048,0.009029,0.007178,,0
18,60,3,4,0,0,1,,1,S,0,S,21,0.024543,0.778869,0.019115,,0
18,61,9,8,0,0,1,,1,S,0,S,24,0.784798,0.024615,0.019318,,L
18,62,1,3,0,0,1,,2,S,0,S,22,0.020874,0.787504,0.016438,,0
18,63,7,5,0,0,1,,2,S,0,S,19,0.757322,0.041694,0.031575,,0
18,64,4,2,0,0,1,,2,S,0,S,17,0.77548,0.024941,0.019341,,0
18,65,1,7,0,0,1,,6,S,0,S,13,0.02912,0.751844,0.021894,,0
18,66,4,6,0,0,1,,2,S,0,S,22,0.023953,0.779885,0.018681,,0
18,67,7,1,0,0,1,,6,S,0,S,14,0.775419,0.011512,0.008927,,0
18,68,9,5,0,0,1,,4,S,0,S,17,0.783559,0.020268,0.015881,,0
18,69,8,2,0,0,1,,6,S,0,S,15,0.788017,0.00877,0.006911,,0
18,70,6,3,0,0,1,,3,S,0,S,16,0.750716,0.041679,0.031289,,0
18,71,5,6,0,0,1,,1,S,0,S,25,0.02837,0.774887,0.021983,,0
18,72,4,3,0,0,1,,1,S,0,S,16,0.770373,0.025953,0.019993,,0
19,1,9,4,0,0,1,,5,S,0,S,15,0.76564,0.025831,0.019778,,0
19,2,2,7,0,0,1,,5,S,0,S,14,0.017067,0.778144,0.01328,,0
19,3,1,8,0,0,1,,7,L,0,S,13,0,0.795764,0,,0
19,4,9,5,0,0,1,,4,S,0,S,14,0.755301,0.030589,0.023104,,0
