ANN,trial,N1,N2,P1,P2,Succ.,Cong,Ndist,Ndist,Pdist,Pdist,rt,a1,a2,x_acc
2,10,9,8,2,8,0,I,1,S,6,S,10,0.377429,0.769576,0.29046
2,11,1,8,8,2,1,I,7,L,6,S,10,0.463667,0.787711,0.365235
2,12,8,1,2,8,1,I,7,L,6,S,10,0.766493,0.482935,0.370167
2,13,2,9,8,2,1,I,7,L,6,S,10,0.482319,0.760148,0.366634
2,14,2,1,8,2,1,C,1,S,6,S,8,0.80129,0.243645,0.195231
2,15,8,9,8,2,1,I,1,S,6,S,20,0.637767,0.769776,0.490937
2,16,9,2,2,8,1,I,7,L,6,S,10,0.752828,0.494846,0.372534
3,1,8,9,8,2,1,I,1,S,6,S,19,0.646092,0.762995,0.492965
3,2,9,2,8,2,1,C,7,L,6,S,7,0.85204,0.166245,0.141647
3,3,1,2,8,2,1,I,1,S,6,S,17,0.63326,0.758932,0.480602
3,4,1,2,2,8,1,C,1,S,6,S,8,0.236591,0.808135,0.191197
3,5,2,9,2,8,1,C,7,L,6,S,7,0.169473,0.844555,0.143129
3,6,9,8,2,8,0,I,1,S,6,S,10,0.369661,0.777647,0.287466
3,7,8,1,2,8,1,I,7,L,6,S,10,0.76632,0.48222,0.369535
3,8,9,8,8,2,1,C,1,S,6,S,9,0.790019,0.312878,0.24718
3,9,2,1,2,8,1,I,1,S,6,S,15,0.751159,0.615848,0.4626
3,10,9,2,2,8,1,I,7,L,6,S,11,0.786075,0.507579,0.398995
3,11,1,8,8,2,1,I,7,L,6,S,10,0.488092,0.770504,0.376076
3,12,1,8,2,8,1,C,7,L,6,S,7,0.151114,0.871045,0.131627
3,13,2,1,8,2,1,C,1,S,6,S,8,0.845247,0.214999,0.181727
3,14,2,9,8,2,1,I,7,L,6,S,11,0.517461,0.782633,0.404982
3,15,8,9,2,8,1,C,1,S,6,S,8,0.266411,0.775215,0.206526
3,16,8,1,8,2,1,C,7,L,6,S,7,0.87173,0.151167,0.131777
4,1,9,8,8,2,1,C,1,S,6,S,8,0.781042,0.26428,0.206414
4,2,2,9,8,2,1,I,7,L,6,S,11,0.510431,0.78249,0.399407
4,3,1,2,2,8,1,C,1,S,6,S,8,0.22295,0.834746,0.186107
4,4,1,8,2,8,1,C,7,L,6,S,7,0.156693,0.863285,0.13527
4,5,2,1,8,2,1,C,1,S,6,S,8,0.803968,0.244416,0.196503
4,6,1,8,8,2,1,I,7,L,6,S,10,0.47887,0.772527,0.36994
4,7,2,9,2,8,1,C,7,L,6,S,7,0.176709,0.834722,0.147502
4,8,9,2,8,2,1,C,7,L,6,S,7,0.851701,0.167516,0.142674
4,9,8,1,8,2,1,C,7,L,6,S,7,0.862002,0.157343,0.13563
4,10,8,9,2,8,1,C,1,S,6,S,9,0.309685,0.782588,0.242356
4,11,8,9,8,2,0,I,1,S,6,S,10,0.761463,0.38163,0.290597
4,12,1,2,8,2,1,I,1,S,6,S,15,0.613535,0.756971,0.464429
4,13,8,1,2,8,1,I,7,L,6,S,10,0.770978,0.479401,0.369607
4,14,9,2,2,8,1,I,7,L,6,S,10,0.760813,0.489747,0.372606
4,15,2,1,2,8,1,I,1,S,6,S,17,0.765911,0.626151,0.479576
4,16,9,8,2,8,1,I,1,S,6,S,18,0.759676,0.640377,0.486479
5,1,2,1,8,2,1,C,1,S,6,S,8,0.812063,0.237081,0.192525
5,2,2,9,8,2,1,I,7,L,6,S,11,0.507094,0.786624,0.398892
5,3,1,2,8,2,1,I,1,S,6,S,16,0.630952,0.752351,0.474697
5,4,8,9,8,2,0,I,1,S,6,S,11,0.770041,0.421428,0.324517
5,5,1,8,2,8,1,C,7,L,6,S,7,0.1562,0.863938,0.134947
5,6,1,2,2,8,1,C,1,S,6,S,8,0.238566,0.814305,0.194265
5,7,1,8,8,2,1,I,7,L,6,S,10,0.483718,0.768343,0.371661
5,8,9,8,2,8,0,I,1,S,6,S,11,0.429343,0.761956,0.32714
5,9,8,1,2,8,1,I,7,L,6,S,10,0.773419,0.479486,0.370844
5,10,2,9,2,8,1,C,7,L,6,S,7,0.168242,0.843862,0.141973
5,11,9,2,2,8,1,I,7,L,6,S,11,0.780159,0.512332,0.399701
5,12,8,1,8,2,1,C,7,L,6,S,7,0.86934,0.153193,0.133176
5,13,2,1,2,8,1,I,1,S,6,S,17,0.769949,0.621628,0.478621
5,14,8,9,2,8,1,C,1,S,6,S,9,0.288573,0.806565,0.232753
5,15,9,8,8,2,1,C,1,S,6,S,9,0.810658,0.284438,0.230582
5,16,9,2,8,2,1,C,7,L,6,S,7,0.837871,0.174151,0.145916
6,1,1,2,8,2,1,I,1,S,6,S,16,0.615678,0.764667,0.470789
6,2,1,8,8,2,1,I,7,L,6,S,10,0.477715,0.771356,0.368488
6,3,2,9,8,2,1,I,7,L,6,S,11,0.504685,0.789474,0.398436
6,4,9,2,2,8,1,I,7,L,6,S,11,0.774295,0.510714,0.395443
6,5,1,2,2,8,1,C,1,S,6,S,8,0.234501,0.812508,0.190534
6,6,9,8,2,8,0,I,1,S,6,S,10,0.384649,0.757564,0.291396
6,7,2,9,2,8,1,C,7,L,6,S,7,0.178994,0.83105,0.148753
6,8,1,8,2,8,1,C,7,L,6,S,7,0.162522,0.852347,0.138525
6,9,8,9,2,8,1,C,1,S,6,S,9,0.280904,0.817776,0.229716
6,10,2,1,8,2,1,C,1,S,6,S,8,0.840901,0.218518,0.183752
6,11,8,1,8,2,1,C,7,L,6,S,7,0.865767,0.156078,0.135128
6,12,8,1,2,8,1,I,7,L,6,S,10,0.783462,0.466573,0.365542
6,13,8,9,8,2,0,I,1,S,6,S,12,0.752318,0.489638,0.368363
6,14,9,8,8,2,1,C,1,S,6,S,9,0.778188,0.316277,0.246123
6,15,9,2,8,2,1,C,7,L,6,S,7,0.819557,0.186358,0.152731
6,16,2,1,2,8,1,I,1,S,6,S,15,0.772833,0.596845,0.461261
7,1,8,9,2,8,1,C,1,S,6,S,8,0.285406,0.755637,0.215663
7,2,2,1,8,2,1,C,1,S,6,S,8,0.818794,0.233818,0.191449
7,3,1,2,8,2,1,I,1,S,6,S,15,0.599531,0.773286,0.463609
7,4,2,1,2,8,1,I,1,S,6,S,16,0.757065,0.626259,0.474119
7,5,8,1,8,2,1,C,7,L,6,S,7,0.866925,0.156983,0.136092
7,6,1,2,2,8,1,C,1,S,6,S,8,0.205094,0.857655,0.1759
7,7,8,1,2,8,1,I,7,L,6,S,10,0.7721,0.484505,0.374086
7,8,9,8,2,8,0,I,1,S,6,S,10,0.376379,0.775741,0.291973
7,9,9,2,8,2,1,C,7,L,6,S,7,0.82483,0.183628,0.151462
7,10,8,9,8,2,1,I,1,S,6,S,20,0.657756,0.751284,0.494162
7,11,9,2,2,8,1,I,7,L,6,S,11,0.766853,0.524729,0.40239
7,12,9,8,8,2,1,C,1,S,6,S,9,0.78313,0.316777,0.248078
7,13,2,9,8,2,1,I,7,L,6,S,10,0.493567,0.752935,0.371624
7,14,2,9,2,8,1,C,7,L,6,S,7,0.165852,0.850597,0.141073
7,15,1,8,8,2,1,I,7,L,6,S,10,0.472295,0.78533,0.370907
7,16,1,8,2,8,1,C,7,L,6,S,7,0.147788,0.880712,0.130159
8,1,1,8,2,8,1,C,7,L,6,S,7,0.154167,0.868073,0.133828
8,2,1,8,8,2,1,I,7,L,6,S,10,0.480902,0.771266,0.370904
8,3,1,2,8,2,1,I,1,S,6,S,16,0.620544,0.76223,0.472997
8,4,8,9,8,2,0,I,1,S,6,S,10,0.760253,0.384499,0.292316
8,5,2,9,8,2,1,I,7,L,6,S,11,0.511103,0.781516,0.399435
8,6,2,1,2,8,1,I,1,S,6,S,18,0.771537,0.630737,0.486637
8,7,2,1,8,2,1,C,1,S,6,S,8,0.793203,0.25392,0.20141
8,8,9,2,2,8,1,I,7,L,6,S,11,0.777003,0.515976,0.400915
8,9,2,9,2,8,1,C,7,L,6,S,7,0.172432,0.840163,0.144871
8,10,8,9,2,8,1,C,1,S,6,S,9,0.303324,0.792144,0.240276
8,11,9,8,2,8,1,I,1,S,6,S,21,0.757863,0.653976,0.495624
8,12,1,2,2,8,1,C,1,S,6,S,8,0.227892,0.826321,0.188312
8,13,9,2,8,2,1,C,7,L,6,S,7,0.835113,0.175531,0.146588
8,14,8,1,2,8,1,I,7,L,6,S,10,0.76054,0.491249,0.373615
8,15,9,8,8,2,1,C,1,S,6,S,9,0.836533,0.265728,0.222291
8,16,8,1,8,2,1,C,7,L,6,S,7,0.856969,0.162173,0.138977
9,1,9,2,2,8,1,I,7,L,6,S,11,0.777596,0.514416,0.400008
9,2,2,1,2,8,1,I,1,S,6,S,16,0.771491,0.616697,0.475776
9,3,1,2,2,8,1,C,1,S,6,S,8,0.216173,0.839629,0.181505
9,4,8,1,2,8,1,I,7,L,6,S,10,0.773317,0.48383,0.374154
9,5,8,1,8,2,1,C,7,L,6,S,7,0.868629,0.156568,0.136
9,6,1,2,8,2,1,I,1,S,6,S,15,0.61452,0.75258,0.462475
9,7,1,8,2,8,1,C,7,L,6,S,7,0.147856,0.877998,0.129817
9,8,9,8,8,2,1,C,1,S,6,S,9,0.789121,0.305454,0.24104
9,9,8,9,8,2,0,I,1,S,6,S,11,0.750026,0.456965,0.342736
9,10,9,2,8,2,1,C,7,L,6,S,7,0.836214,0.173741,0.145285
9,11,9,8,2,8,0,I,1,S,6,S,10,0.383436,0.762776,0.292476
9,12,8,9,2,8,1,C,1,S,6,S,9,0.278403,0.82941,0.23091
9,13,2,1,8,2,1,C,1,S,6,S,8,0.831054,0.227328,0.188922
9,14,2,9,2,8,1,C,7,L,6,S,7,0.17487,0.84123,0.147106
9,15,1,8,8,2,1,I,7,L,6,S,10,0.474022,0.781755,0.370569
9,16,2,9,8,2,1,I,7,L,6,S,11,0.512672,0.783645,0.401753
10,1,2,1,2,8,1,I,1,S,6,S,15,0.754877,0.616542,0.465414
10,2,1,2,8,2,1,I,1,S,6,S,17,0.623319,0.771008,0.480584
10,3,1,8,8,2,1,I,7,L,6,S,10,0.476482,0.778942,0.371152
10,4,2,1,8,2,1,C,1,S,6,S,8,0.834926,0.223071,0.186248
10,5,2,9,8,2,1,I,7,L,6,S,11,0.510476,0.783603,0.40001
10,6,8,9,2,8,1,C,1,S,6,S,9,0.308616,0.788585,0.24337
10,7,1,2,2,8,1,C,1,S,6,S,8,0.242254,0.809487,0.196101
10,8,9,2,2,8,1,I,7,L,6,S,10,0.753824,0.49465,0.372879
10,9,9,8,8,2,1,C,1,S,6,S,9,0.814181,0.28495,0.232001
10,10,1,8,2,8,1,C,7,L,6,S,7,0.153697,0.87173,0.133983
10,11,9,8,2,8,0,I,1,S,6,S,11,0.439013,0.758952,0.33319
10,12,8,1,2,8,1,I,7,L,6,S,10,0.781075,0.475503,0.371404
