ANN,trial,N1,N2,P1,P2,Succ.,Cong,Ndist,Ndist,Pdist,Pdist,rt,a1,a2,x_acc
1,62,9,8,9,2,1,C,1,S,7,L,8,0.726649,0.311518,0.226364
1,63,2,8,1,2,1,C,6,S,1,S,7,0.226216,0.760343,0.172001
1,64,1,8,1,9,1,C,7,L,8,L,6,0.166573,0.760025,0.1266
1,65,2,1,2,8,1,I,1,S,6,S,12,0.684755,0.612141,0.419166
1,66,1,8,8,1,1,I,7,L,7,L,8,0.467968,0.661894,0.309745
1,67,9,2,8,2,1,C,7,L,6,S,6,0.708926,0.201986,0.143193
1,68,8,9,2,1,0,I,1,S,1,S,11,0.675801,0.479782,0.324237
1,69,9,1,9,8,1,C,8,L,1,S,7,0.752373,0.244708,0.184112
1,70,8,9,1,9,1,C,1,S,8,L,7,0.306943,0.663697,0.203717
1,71,1,8,2,9,1,C,7,L,7,L,6,0.184888,0.731379,0.135223
1,72,1,2,8,9,1,C,1,S,1,S,9,0.352795,0.718705,0.253556
1,73,8,1,1,2,1,I,7,L,1,S,7,0.655515,0.346872,0.22738
1,74,1,8,9,1,1,I,7,L,8,L,8,0.473037,0.657462,0.311004
1,75,1,8,2,1,1,I,7,L,1,S,7,0.327603,0.670305,0.219594
1,76,2,8,8,9,1,C,6,S,1,S,7,0.278053,0.697939,0.194064
1,77,8,1,2,8,1,I,7,L,6,S,8,0.676953,0.44309,0.299951
1,78,2,1,9,1,1,C,1,S,8,L,7,0.758223,0.227872,0.172778
1,79,9,2,2,9,1,I,7,L,7,L,8,0.65614,0.461188,0.302604
1,80,9,1,9,2,1,C,8,L,7,L,6,0.746684,0.176291,0.131634
